Topic,Timestamp,Words,Frequency,Name
147,2009-06-01,"grabber, arm, perception, altered, tools",1,147_paralysed_implant_implants_brain
147,2010-10-01,"mtl, fade, lobe, brainmachine, lockedin",1,147_paralysed_implant_implants_brain
147,2011-10-01,"multijoint, shoulder, motor, pruszynski, brainmachine",1,147_paralysed_implant_implants_brain
147,2011-11-01,"microstimulation, interface, tactile, somatosensory, multiplexes",1,147_paralysed_implant_implants_brain
147,2012-05-01,"tetraplegia, robotic, grasp, arm, braincontrolled",4,147_paralysed_implant_implants_brain
147,2013-03-01,"bendable, needle, injection, deliver, aim",1,147_paralysed_implant_implants_brain
147,2013-05-01,"neuroprosthetics, prosthetic, feeling, arms, sophisticated",1,147_paralysed_implant_implants_brain
147,2013-06-01,"brainwaves, prosthetics, toy, helicopter, diy",2,147_paralysed_implant_implants_brain
147,2013-09-01,"kicking, rewired, football, leg, robotic",1,147_paralysed_implant_implants_brain
147,2013-11-01,"cord, wheelchairs, spinal, zaps, suits",4,147_paralysed_implant_implants_brain
147,2014-03-01,"eavesdrop, treating, tuning, parkinsons, stimulation",1,147_paralysed_implant_implants_brain
147,2014-06-01,"rehabilitation, regain, interactive, stroke, helping",1,147_paralysed_implant_implants_brain
147,2014-07-01,"memorysaving, snag, implants, restore, funds",1,147_paralysed_implant_implants_brain
147,2014-10-01,"prosthetic, smarter, vastly, thing, arms",1,147_paralysed_implant_implants_brain
147,2014-11-01,"thoughtcontrolled, prosthetics, attracting, robotic, fda",1,147_paralysed_implant_implants_brain
147,2015-06-01,"injectable, exoskeletons, mesh, bionic, pentagons",2,147_paralysed_implant_implants_brain
147,2016-02-01,"implants, bioresorbable, andcruciallyare, resorbable, diagnosing",1,147_paralysed_implant_implants_brain
147,2016-03-01,"nonmedical, consider, stimulation, brain, uses",1,147_paralysed_implant_implants_brain
147,2016-04-01,"paralysed, reanimated, mans, thoughts, arm",2,147_paralysed_implant_implants_brain
147,2016-05-01,"cortexthrough, implantcan, quadriplegia, forearm, paralysed",1,147_paralysed_implant_implants_brain
147,2016-10-01,"moreadvanced, paralysed, mans, implant, implants",1,147_paralysed_implant_implants_brain
147,2016-11-01,"paralysed, implants, skulls, swiss, walk",2,147_paralysed_implant_implants_brain
147,2017-04-01,"53yearold, paralysed, implant, drink, cup",1,147_paralysed_implant_implants_brain
147,2018-03-01,"mindreading, paralysed, spinalcord, muscles, stroke",1,147_paralysed_implant_implants_brain
147,2018-11-01,"paralyzed, stomp, paralysed, braincomputer, spinalcord",2,147_paralysed_implant_implants_brain
147,2019-01-01,"implant, implants, implanted, responsive, bladder",1,147_paralysed_implant_implants_brain
147,2019-04-01,"speak, speech, larynx, braincomputer, synthesizes",1,147_paralysed_implant_implants_brain
147,2019-07-01,"spinalcord, fastmoving, revolutionary, injuries, geoengineering",1,147_paralysed_implant_implants_brain
147,2019-08-01,"spinalcord, paralysis, promised, revolutionary, injuries",1,147_paralysed_implant_implants_brain
147,2021-05-01,"handwriting, typing, bci, paralysed, movements",4,147_paralysed_implant_implants_brain
147,2021-12-01,"alphafold, year, interfaces, gravity, remarkable",1,147_paralysed_implant_implants_brain
147,2022-02-01,"spinalcord, walk, paralysed, implant, injuries",2,147_paralysed_implant_implants_brain
147,2022-03-01,"implant, datacommunication, dashboard, wizards, virtuoso",1,147_paralysed_implant_implants_brain
147,2022-04-01,"brainreading, paralysed, implants, move, touch",2,147_paralysed_implant_implants_brain
147,2022-06-01,"brainreading, paralysed, implants, attracting, backing",1,147_paralysed_implant_implants_brain
147,2022-11-01,"geneactivity, paralysed, spinalcord, injuries, walk",1,147_paralysed_implant_implants_brain
147,2022-12-01,"mindcontrolled, wheelchairs, brainmachine, dodge, paralysis",1,147_paralysed_implant_implants_brain
148,2006-01-01,"cheers, submit, referees, peerreview, contradictory",2,148_peer_review_reviewers_peerreview
148,2006-02-01,"remarks, anonymity, peer, reviewers, cloak",1,148_peer_review_reviewers_peerreview
148,2006-06-01,"peer, introducing, initiatives, review, trial",1,148_peer_review_reviewers_peerreview
148,2006-10-01,"peer, reviewers, master, review, training",1,148_peer_review_reviewers_peerreview
148,2007-06-01,"referees, peer, tomorrow, nurturing, knows",1,148_peer_review_reviewers_peerreview
148,2007-11-01,"replicator, peerreview, implemented, review, claims",1,148_peer_review_reviewers_peerreview
148,2008-02-01,"anonymity, doubleblind, peer, review, author",1,148_peer_review_reviewers_peerreview
148,2009-06-01,"peer, manuscripts, accepted, review, hear",1,148_peer_review_reviewers_peerreview
148,2009-10-01,"wiser, journal, peer, reviewers, widens",2,148_peer_review_reviewers_peerreview
148,2010-07-01,"processs, peer, bare, laid, official",1,148_peer_review_reviewers_peerreview
148,2010-11-01,"embo, peer, pulverer, bernd, referees",1,148_peer_review_reviewers_peerreview
148,2011-04-01,"peer, hidde, ploegh, bogged, tyranny",1,148_peer_review_reviewers_peerreview
148,2011-05-01,"howto, peer, suggestions, review, improvement",1,148_peer_review_reviewers_peerreview
148,2011-10-01,"rookie, combing, novice, submission, peer",1,148_peer_review_reviewers_peerreview
148,2011-12-01,"oransky, peer, sacred, ivan, marcus",1,148_peer_review_reviewers_peerreview
148,2013-02-01,"authorpays, peer, redundant, portable, service",1,148_peer_review_reviewers_peerreview
148,2013-05-01,"peer, pure, imaginary, lamar, ideals",1,148_peer_review_reviewers_peerreview
148,2013-10-01,"comment, pubmed, postpublication, peer, repository",1,148_peer_review_reviewers_peerreview
148,2013-12-01,"opinionated, peer, reviewers, urged, minds",1,148_peer_review_reviewers_peerreview
148,2014-02-01,"peer, review, subjectivity, reviewers, peerreview",1,148_peer_review_reviewers_peerreview
148,2014-10-01,"peer, review, rewards, publons, superusers",2,148_peer_review_reviewers_peerreview
148,2014-11-01,"peer, reviewers, review, fazlul, sarkar",2,148_peer_review_reviewers_peerreview
148,2015-03-01,"npgs, peer, payment, fasttrack, pilot",1,148_peer_review_reviewers_peerreview
148,2015-05-01,"peerreviewing, peerreviewers, registry, publicly, unveils",1,148_peer_review_reviewers_peerreview
148,2015-06-01,"reviewers, caving, rudeness, advocates, tips",1,148_peer_review_reviewers_peerreview
148,2015-08-01,"stell, brandon, pubpeer, neuroscientist, review",1,148_peer_review_reviewers_peerreview
148,2016-04-01,"renegotiated, csiszar, peer, refereeing, alex",1,148_peer_review_reviewers_peerreview
148,2016-05-01,"inspection, peer, evaluate, review, learn",1,148_peer_review_reviewers_peerreview
148,2016-07-01,"peer, drummond, rennie, review, thirty",1,148_peer_review_reviewers_peerreview
148,2016-11-01,"peer, review, takers, outstrips, reviewers",2,148_peer_review_reviewers_peerreview
148,2017-01-01,"peerreviewers, peer, openscience, confidential, advocate",1,148_peer_review_reviewers_peerreview
148,2017-03-01,"resign, peerreview, hell, review, activists",1,148_peer_review_reviewers_peerreview
148,2017-04-01,"veugelers, jian, blinkered, reinhilde, riskaverse",1,148_peer_review_reviewers_peerreview
148,2017-06-01,"crowdbased, peer, confidential, reviewers, quicker",1,148_peer_review_reviewers_peerreview
148,2017-12-01,"reviewers, peer, glib, catlow, evaluators",2,148_peer_review_reviewers_peerreview
148,2018-02-01,"peer, review, gemma, derrick, suboptimal",1,148_peer_review_reviewers_peerreview
148,2018-08-01,"peer, reviewers, referees, publish, review",3,148_peer_review_reviewers_peerreview
148,2018-09-01,"peer, invitations, reviewers, peerreview, review",2,148_peer_review_reviewers_peerreview
148,2018-10-01,"stillerreeve, mathew, peerreviewing, peer, peerreview",1,148_peer_review_reviewers_peerreview
148,2018-11-01,"peer, review, reviewers, peerreview, grind",2,148_peer_review_reviewers_peerreview
148,2019-02-01,"allays, readable, peer, reviewers, peerreview",1,148_peer_review_reviewers_peerreview
148,2019-03-01,"peer, review, reimaginereview, refereeing, tracker",2,148_peer_review_reviewers_peerreview
148,2019-04-01,"peer, acknowledged, threeyear, referees, reviewers",1,148_peer_review_reviewers_peerreview
148,2019-05-01,"peer, formatting, review, polish, acquainted",3,148_peer_review_reviewers_peerreview
148,2019-06-01,"peer, preprints, unravelling, assembles, review",1,148_peer_review_reviewers_peerreview
148,2019-08-01,"peer, wellearned, rohn, reviewers, review",2,148_peer_review_reviewers_peerreview
148,2019-09-01,"inappropriately, peer, scrutinizing, reviewers, elsevier",1,148_peer_review_reviewers_peerreview
148,2019-10-01,"peer, timeconsuming, reviewers, review, lacks",1,148_peer_review_reviewers_peerreview
148,2020-02-01,"peer, review, unlock, scholars, funders",1,148_peer_review_reviewers_peerreview
148,2020-06-01,"collegial, peer, peerreview, conversation, honest",1,148_peer_review_reviewers_peerreview
148,2020-09-01,"prig, justification, peer, clements, being",1,148_peer_review_reviewers_peerreview
148,2020-11-01,"peer, baglini, expressive, rebekah, parsons",1,148_peer_review_reviewers_peerreview
148,2021-02-01,"saps, reviewers, referees, zoom, review",1,148_peer_review_reviewers_peerreview
148,2022-09-01,"severin, peer, reviewers, anna, review",1,148_peer_review_reviewers_peerreview
148,2022-10-01,"thumbsup, peer, reviewers, acceptance, astonishing",1,148_peer_review_reviewers_peerreview
148,2022-11-01,"checked, peer, expert, review, fix",1,148_peer_review_reviewers_peerreview
148,2022-12-01,"peer, reviewers, excellence, machinelearning, replace",1,148_peer_review_reviewers_peerreview
149,2005-11-01,"biodiesel, cleanburning, glycerin, sulphonated, biofuels",1,149_biofuels_biofuel_ethanol_fuels
149,2006-01-01,"soso, biofuels, ethanol, mixed, review",1,149_biofuels_biofuel_ethanol_fuels
149,2006-07-01,"foodcrop, biodiesel, biofuels, soybean, thumbs",1,149_biofuels_biofuel_ethanol_fuels
149,2006-11-01,"chaff, biofuels, bio, fad, bonanza",1,149_biofuels_biofuel_ethanol_fuels
149,2006-12-01,"biofuels, page, ethanol, sugarcane, biomass",6,149_biofuels_biofuel_ethanol_fuels
149,2007-03-01,"ethanol, biofuels, rut, biofuel, bandwagon",2,149_biofuels_biofuel_ethanol_fuels
149,2007-06-01,"biofuels, biofuel, ethanol, leftovers, burns",3,149_biofuels_biofuel_ethanol_fuels
149,2007-08-01,"mesquite, smoky, texan, biofuel, cooking",1,149_biofuels_biofuel_ethanol_fuels
149,2007-10-01,"biofuels, biofuel, agronomy, amyris, jatropha",3,149_biofuels_biofuel_ethanol_fuels
149,2008-01-01,"prairie, switchgrass, biofuel, grass, grow",1,149_biofuels_biofuel_ethanol_fuels
149,2008-02-01,"biofuels, cellulosic, forward, learn, emerging",1,149_biofuels_biofuel_ethanol_fuels
149,2008-04-01,"biofuels, mandate, harm, aggressive, uncertain",1,149_biofuels_biofuel_ethanol_fuels
149,2008-08-01,"denies, biofuels, ethanol, request, backs",1,149_biofuels_biofuel_ethanol_fuels
149,2008-09-01,"biofuels, biofuel, strives, bioenergy, cellulose",2,149_biofuels_biofuel_ethanol_fuels
149,2009-04-01,"cleanfuel, biofuels, arent, rule, california",1,149_biofuels_biofuel_ethanol_fuels
149,2009-05-01,"bioelectricity, biofuels, hectare, vehicles, crops",1,149_biofuels_biofuel_ethanol_fuels
149,2009-08-01,"sprawl, biofuels, renewable, greatest, habitat",1,149_biofuels_biofuel_ethanol_fuels
149,2009-10-01,"ethanol, weekly, articles, cellulosic, looks",2,149_biofuels_biofuel_ethanol_fuels
149,2010-01-01,"biofuels, oils, biofuel, biomass, hemicellulases",2,149_biofuels_biofuel_ethanol_fuels
149,2010-12-01,"subsidy, biofuel, ethanol, corn, opposition",1,149_biofuels_biofuel_ethanol_fuels
149,2011-04-01,"enforceable, backfired, biofuels, renewable, standards",1,149_biofuels_biofuel_ethanol_fuels
149,2011-06-01,"biofuels, biomassbased, biofuel, fuel, fuels",9,149_biofuels_biofuel_ethanol_fuels
149,2011-08-01,"biofuels, acids, fuels, oxidation, dellomonaco",2,149_biofuels_biofuel_ethanol_fuels
149,2012-01-01,"biofuel, ethanol, seaweed, bacterium, beneath",1,149_biofuels_biofuel_ethanol_fuels
149,2012-05-01,"iogen, derailed, biofuel, cancels, ethanol",1,149_biofuels_biofuel_ethanol_fuels
149,2012-08-01,"biofuels, fuels, engineering, advanced, algal",3,149_biofuels_biofuel_ethanol_fuels
149,2012-11-01,"fermentation, biofuels, acetonebutanolethanol, chemocatalytic, ethanol",2,149_biofuels_biofuel_ethanol_fuels
149,2013-01-01,"biofuel, biofuels, marginal, lands, grainbased",1,149_biofuels_biofuel_ethanol_fuels
149,2013-02-01,"heinz, kopetz, biofuels, renewables, incentives",1,149_biofuels_biofuel_ethanol_fuels
149,2013-07-01,"biodiesel, uturn, biofuels, withdrawal, debates",1,149_biofuels_biofuel_ethanol_fuels
149,2013-10-01,"alkanes, shortchain, biofuels, gasoline, petrol",2,149_biofuels_biofuel_ethanol_fuels
149,2014-01-01,"macroalgae, sugars, ethanol, biofuels, brown",2,149_biofuels_biofuel_ethanol_fuels
149,2014-03-01,"largesse, cellulosic, biofuel, ethanol, producers",1,149_biofuels_biofuel_ethanol_fuels
149,2014-04-01,"biofuels, stalks, rubbish, scraps, corn",1,149_biofuels_biofuel_ethanol_fuels
149,2017-03-01,"biofuel, aircraft, 5070, cruising, blending",1,149_biofuels_biofuel_ethanol_fuels
149,2017-11-01,"minigrids, solardiesel, bangladesh, ladder, rural",1,149_biofuels_biofuel_ethanol_fuels
149,2018-09-01,"kerosene, centuryold, clever, update, biomass",1,149_biofuels_biofuel_ethanol_fuels
149,2019-04-01,"fouls, voracious, air, fertilizer, maize",1,149_biofuels_biofuel_ethanol_fuels
149,2020-01-01,"fischbach, bioengineer, microbes, shortchain, homing",1,149_biofuels_biofuel_ethanol_fuels
149,2021-02-01,"cellulose, fibrillated, biofuels, macrofibres, scaleup",1,149_biofuels_biofuel_ethanol_fuels
149,2021-09-01,"martingardiner, morexa, sugarcane, sweetest, barbados",1,149_biofuels_biofuel_ethanol_fuels
149,2022-03-01,"ethanolproducing, endowed, unwanted, convert, waste",1,149_biofuels_biofuel_ethanol_fuels
149,2022-09-01,"garca, hydroponics, saez, cheers, ana",1,149_biofuels_biofuel_ethanol_fuels
149,2022-11-01,"smarter, biofuels, forwards, friendly, environmentally",1,149_biofuels_biofuel_ethanol_fuels
150,2006-08-01,"ageold, dealing, solving, rethink, ageing",1,150_ageing_age_lifespan_expectancy
150,2007-08-01,"happier, taxes, crippling, spectre, healthier",1,150_ageing_age_lifespan_expectancy
150,2007-11-01,"ageing, partridge, coin, benchmarks, gems",2,150_ageing_age_lifespan_expectancy
150,2008-01-01,"sedentary, lifestyles, die, live, slow",1,150_ageing_age_lifespan_expectancy
150,2008-02-01,"ageing, expectancy, old, age, fixed",2,150_ageing_age_lifespan_expectancy
150,2008-06-01,"chemically, lifetime, altered, lessons, understand",1,150_ageing_age_lifespan_expectancy
150,2008-08-01,"factcheck, geriatric, probes, pool, ageing",1,150_ageing_age_lifespan_expectancy
150,2008-10-01,"highcost, age, dependency, elderly, spend",2,150_ageing_age_lifespan_expectancy
150,2008-11-01,"deary, ian, inequalities, morbidity, intelligent",1,150_ageing_age_lifespan_expectancy
150,2009-02-01,"ageing, recruiting, postdocs, institutes, centres",1,150_ageing_age_lifespan_expectancy
150,2010-03-01,"ageing, biodemography, delayed, demographers, since",1,150_ageing_age_lifespan_expectancy
150,2010-07-01,"centenarians, carry, longer, signatures, variations",1,150_ageing_age_lifespan_expectancy
150,2010-08-01,"stay, special, comes, age, ageing",1,150_ageing_age_lifespan_expectancy
150,2010-11-01,"shortfalls, hamper, agerelated, hits, ageing",1,150_ageing_age_lifespan_expectancy
150,2010-12-01,"momentum, up, age, way, ageing",1,150_ageing_age_lifespan_expectancy
150,2011-03-01,"90year, lagergren, diligent, marten, personality",1,150_ageing_age_lifespan_expectancy
150,2011-06-01,"sargent, demographics, height, enjoys, lifespan",1,150_ageing_age_lifespan_expectancy
150,2011-07-01,"mar, centenarians, retracted, technical, longevity",1,150_ageing_age_lifespan_expectancy
150,2012-05-01,"irises, biometric, hinder, scans, eyes",1,150_ageing_age_lifespan_expectancy
150,2012-12-01,"kahana, eva, ageing, proactively, expectancy",4,150_ageing_age_lifespan_expectancy
150,2013-03-01,"shortens, isolation, lifespan, ageing, finds",1,150_ageing_age_lifespan_expectancy
150,2013-10-01,"prone, before, tracks, precisely, ageing",1,150_ageing_age_lifespan_expectancy
150,2014-04-01,"biomathematician, clockwatcher, horvath, ageing, strikingly",1,150_ageing_age_lifespan_expectancy
150,2014-07-01,"refocused, frailty, demographics, economies, ageing",1,150_ageing_age_lifespan_expectancy
150,2014-10-01,"gerontology, ageing, me, geriatriccare, gracefully",3,150_ageing_age_lifespan_expectancy
150,2015-01-01,"eternal, monya, obsession, bent, documentary",1,150_ageing_age_lifespan_expectancy
150,2016-01-01,"partridge, gerontology, preventative, healthspan, linda",1,150_ageing_age_lifespan_expectancy
150,2016-04-01,"geneticsequencing, healthy, largestever, elderly, unveiled",1,150_ageing_age_lifespan_expectancy
150,2016-07-01,"flamboyant, cadre, turquoise, angling, killifish",2,150_ageing_age_lifespan_expectancy
150,2016-10-01,"lifespan, expectancy, limit, demographic, shelflife",4,150_ageing_age_lifespan_expectancy
150,2016-12-01,"scurvy, mariners, ruinous, malady, tilli",1,150_ageing_age_lifespan_expectancy
150,2017-02-01,"expectancy, 91, girls, 2030, korea",1,150_ageing_age_lifespan_expectancy
150,2017-05-01,"sewell, abigail, shortens, physicians, deprivation",1,150_ageing_age_lifespan_expectancy
150,2017-12-01,"maturing, tricks, dogs, join, ageing",1,150_ageing_age_lifespan_expectancy
150,2018-07-01,"longevity, flatten, countering, revives, limit",1,150_ageing_age_lifespan_expectancy
150,2018-08-01,"burstein, galen, healthspan, caleb, greeks",1,150_ageing_age_lifespan_expectancy
150,2018-09-01,"latelife, ageing, healthspan, age, interventions",2,150_ageing_age_lifespan_expectancy
150,2018-10-01,"lifegiving, navigates, tansey, tilli, tide",1,150_ageing_age_lifespan_expectancy
150,2019-03-01,"biomaterials, healthcare, innovative, ageing, countrys",1,150_ageing_age_lifespan_expectancy
150,2019-05-01,"homelessness, homeless, aging, street, devastating",1,150_ageing_age_lifespan_expectancy
150,2019-07-01,"ageing, lifespan, inflection, healthspan, milestones",1,150_ageing_age_lifespan_expectancy
150,2019-09-01,"healthspan, bodys, age, toren, achieving",3,150_ageing_age_lifespan_expectancy
150,2019-12-01,"homes, hospice, deaths, nursing, hospitals",1,150_ageing_age_lifespan_expectancy
150,2020-02-01,"ageing, birthrate, xiaoming, neurobiologist, zhou",2,150_ageing_age_lifespan_expectancy
150,2020-10-01,"timestamp, timeline, hour, tell, age",1,150_ageing_age_lifespan_expectancy
150,2021-02-01,"centenarians, biomarker, 90, hint, prospects",1,150_ageing_age_lifespan_expectancy
150,2021-07-01,"age, inflammation, clock, sweeping, unveils",2,150_ageing_age_lifespan_expectancy
150,2022-01-01,"ageing, rewound, supercentenarians, demographers, fountains",5,150_ageing_age_lifespan_expectancy
150,2022-02-01,"aging, dog, ageing, expectancy, dogs",2,150_ageing_age_lifespan_expectancy
151,2006-03-01,"eleventhhour, buys, auction, treasure, manuscript",1,151_museum_museums_collections_history
151,2006-04-01,"melanesian, museum, tribal, foul, californian",1,151_museum_museums_collections_history
151,2006-07-01,"clutter, museums, villagers, wrangle, bruno",2,151_museum_museums_collections_history
151,2006-08-01,"artefact, museum, treasure, trove, colonies",1,151_museum_museums_collections_history
151,2006-11-01,"budapests, martians, finest, hungarian, twentieth",1,151_museum_museums_collections_history
151,2007-04-01,"museums, museum, smithsonian, philadelphias, teetering",3,151_museum_museums_collections_history
151,2007-05-01,"unfit, mounts, anger, museum, specimens",1,151_museum_museums_collections_history
151,2007-06-01,"curiosities, museums, museum, clodes, leadbeaters",1,151_museum_museums_collections_history
151,2008-01-01,"cluttered, rooms, unlocks, museum, scenes",1,151_museum_museums_collections_history
151,2008-02-01,"planetarium, woolcomber, eisinga, abbot, museums",1,151_museum_museums_collections_history
151,2008-04-01,"palestine, allocate, holy, israel, artefacts",1,151_museum_museums_collections_history
151,2008-09-01,"museums, museum, indrio, us145, scandinavian",1,151_museum_museums_collections_history
151,2008-12-01,"museum, museums, suncentred, jagiellonian, krakw",2,151_museum_museums_collections_history
151,2009-09-01,"museum, doors, darwin, facility, display",1,151_museum_museums_collections_history
151,2010-06-01,"museum, hovers, preempts, axe, savings",1,151_museum_museums_collections_history
151,2011-03-01,"museums, underprotected, zahi, hawass, cellar",2,151_museum_museums_collections_history
151,2011-06-01,"museum, spacesuits, shipped, lease, marching",2,151_museum_museums_collections_history
151,2011-09-01,"championed, treasures, heritage, underpins, preservation",1,151_museum_museums_collections_history
151,2011-11-01,"archaeology, warily, refashion, libyan, heritage",2,151_museum_museums_collections_history
151,2011-12-01,"mazzarello, museums, consultation, assets, stripped",1,151_museum_museums_collections_history
151,2012-02-01,"museum, pell, cristin, samper, postnatural",2,151_museum_museums_collections_history
151,2012-04-01,"museums, nicholls, henry, adapting, natural",1,151_museum_museums_collections_history
151,2012-06-01,"ruins, austerity, heritage, greek, damaging",1,151_museum_museums_collections_history
151,2012-12-01,"cherrypicked, museums, gargantuan, delights, ewen",1,151_museum_museums_collections_history
151,2013-07-01,"vandalism, lament, pyramid, ruin, treasures",1,151_museum_museums_collections_history
151,2013-10-01,"textile, museum, dresses, sequins, tapestries",1,151_museum_museums_collections_history
151,2013-11-01,"heritage, strengthen, historic, preserve, cultural",1,151_museum_museums_collections_history
151,2013-12-01,"castoff, salvage, museums, collectors, relics",1,151_museum_museums_collections_history
151,2014-11-01,"curators, museums, collections, italys, preserve",1,151_museum_museums_collections_history
151,2015-02-01,"museums, naturalhistory, collections, grave, shrinking",1,151_museum_museums_collections_history
151,2015-10-01,"doisneaus, sedition, haunting, museum, spinney",1,151_museum_museums_collections_history
151,2016-03-01,"hurst, plundered, museums, controversies, collections",1,151_museum_museums_collections_history
151,2016-04-01,"canfield, roosevelt, statesmans, naturalhistory, zoology",1,151_museum_museums_collections_history
151,2016-05-01,"nothing, museum, art, museums, collections",1,151_museum_museums_collections_history
151,2016-06-01,"curators, museums, museum, eve, workshop",1,151_museum_museums_collections_history
151,2017-02-01,"priceless, shipwrecked, ire, museum, treasures",1,151_museum_museums_collections_history
151,2017-03-01,"curatorial, backstage, fortey, derringdo, museum",1,151_museum_museums_collections_history
151,2017-04-01,"naturalhistory, museums, lifeline, collections, precious",1,151_museum_museums_collections_history
151,2017-05-01,"curiositymonger, sloane, museums, collector, enlightenment",1,151_museum_museums_collections_history
151,2017-07-01,"preenlightenment, chess, humanities, museum, items",1,151_museum_museums_collections_history
151,2017-08-01,"robbery, riles, relocate, theft, relics",1,151_museum_museums_collections_history
151,2017-09-01,"injustices, gynaecology, statues, harriet, perpetuate",1,151_museum_museums_collections_history
151,2018-06-01,"avivs, tel, museum, chest, israels",1,151_museum_museums_collections_history
151,2018-09-01,"museum, cabinets, likened, alexandria, mourn",2,151_museum_museums_collections_history
151,2018-11-01,"repatriation, museums, artefacts, french, graduate",1,151_museum_museums_collections_history
151,2019-04-01,"museum, gallery, childrens, 1919, 1969",1,151_museum_museums_collections_history
151,2019-07-01,"janeiro, inferno, museum, flames, rio",1,151_museum_museums_collections_history
151,2019-11-01,"decor, antiques, shomron, noam, paintings",1,151_museum_museums_collections_history
151,2019-12-01,"futurium, berlins, bolder, museum, newest",1,151_museum_museums_collections_history
151,2020-02-01,"budapest, naturalhistory, relocate, museum, hungarian",1,151_museum_museums_collections_history
151,2020-06-01,"archaeological, israels, vanishing, concrete, conserve",1,151_museum_museums_collections_history
151,2020-07-01,"museum, gerais, loisel, minas, claudine",2,151_museum_museums_collections_history
151,2021-04-01,"irreplaceable, rips, cape, anthropology, town",1,151_museum_museums_collections_history
151,2021-05-01,"museums, repatriation, consultation, descendant, pending",1,151_museum_museums_collections_history
151,2021-06-01,"oaks, archives, them, protect, editor",1,151_museum_museums_collections_history
151,2021-10-01,"deextinction, naturalhistory, museums, fund, editor",1,151_museum_museums_collections_history
151,2022-02-01,"museum, yemenis, fahd, albarraq, museums",1,151_museum_museums_collections_history
151,2022-09-01,"honey, poisonous, photography, museum, snippets",1,151_museum_museums_collections_history
151,2022-11-01,"trawl, halls, rooms, museums, exhibition",1,151_museum_museums_collections_history
151,2022-12-01,"museum, specimens, funds, all, editor",1,151_museum_museums_collections_history
152,2005-10-01,"mitochondrion, humble, powerhouse, life, play",1,152_mitochondrial_mitochondria_mitophagy...
152,2006-03-01,"suppliers, powerhouse, lane, underpin, reside",1,152_mitochondrial_mitochondria_mitophagy...
152,2006-06-01,"parkin, mitochondrial, parkinsons, pink1, typeitalicparkinemphasis",3,152_mitochondrial_mitochondria_mitophagy...
152,2006-10-01,"mitochondrial, mitochondria, porphyrin, neurodegenerative, transporter",3,152_mitochondrial_mitochondria_mitophagy...
152,2006-11-01,"mitochondria, oxidants, damaging, produce, oxidative",1,152_mitochondrial_mitochondria_mitophagy...
152,2007-08-01,"parkinsonism, prosurvival, pink1, progressive, devastating",1,152_mitochondrial_mitochondria_mitophagy...
152,2008-03-01,"htra2, hax1, parl, protease, hax1mediated",1,152_mitochondrial_mitochondria_mitophagy...
152,2008-05-01,"cuniculi, atp, remnant, mitochondria, mitosomes",2,152_mitochondrial_mitochondria_mitophagy...
152,2008-12-01,"mitofusin, mitochondria, er, mitochondrial, ermitochondria",1,152_mitochondrial_mitochondria_mitophagy...
152,2010-02-01,"qualitycontrol, pink1, parkin, mitochondria, parkinsons",1,152_mitochondrial_mitochondria_mitophagy...
152,2012-03-01,"producers, hereditary, powerhouse, intended, trouble",1,152_mitochondrial_mitochondria_mitophagy...
152,2012-11-01,"mitochondrial, camkii, haem, atpif1, mitochondria",3,152_mitochondrial_mitochondria_mitophagy...
152,2013-03-01,"autophagosomes, motors, mitochondria, syntaxin, ermitochondria",2,152_mitochondrial_mitochondria_mitophagy...
152,2014-01-01,"eukaryotic, mitochondria, mitochondrial, endomembrane, drastically",1,152_mitochondrial_mitochondria_mitophagy...
152,2014-06-01,"usp30, mitophagy, parkin, mitochondrial, mitochondria",2,152_mitochondrial_mitochondria_mitophagy...
152,2015-04-01,"atg14, autophagosomes, fusion, homooligomers, endolysosomes",1,152_mitochondrial_mitochondria_mitophagy...
152,2015-06-01,"er, erphagy, mitochondrial, autophagosomes, selfdigesting",2,152_mitochondrial_mitochondria_mitophagy...
152,2015-07-01,"mitochondrial, motive, muscle, distribution, mitochondria",1,152_mitochondrial_mitochondria_mitophagy...
152,2015-08-01,"mitochondrial, mpos, import, mitochondria, cytosol",3,152_mitochondrial_mitochondria_mitophagy...
152,2015-09-01,"tfr1, stearoylation, c180, stearic, mitochondrial",1,152_mitochondrial_mitochondria_mitophagy...
152,2016-01-01,"mitofusin, mitochondria, haematopoietic, lymphoid, maintenance",1,152_mitochondrial_mitochondria_mitophagy...
152,2016-02-01,"stresssensor, fission, mff, mitochondria, phosphorylates",1,152_mitochondrial_mitochondria_mitophagy...
152,2016-05-01,"mitochondrial, oxphos, mitochondria, cytosolic, translation",2,152_mitochondrial_mitochondria_mitophagy...
152,2016-06-01,"matrix, matrixlocalized, prerna, mitochondrial, unfolded",1,152_mitochondrial_mitochondria_mitophagy...
152,2016-10-01,"livecell, replication, organelle, mitochondria, organelles",1,152_mitochondrial_mitochondria_mitophagy...
152,2016-11-01,"fat1, mitochondrial, sibinga, respiration, smooth",1,152_mitochondrial_mitochondria_mitophagy...
152,2016-12-01,"mitochondrial, mitofusin, dyn2, fusion, drp1",3,152_mitochondrial_mitochondria_mitophagy...
152,2017-02-01,"peroxisomes, mitochondria, mfn1, mitochondrial, organelles",4,152_mitochondrial_mitochondria_mitophagy...
152,2017-03-01,"mitochondria, mitochondrial, import, cytoplasm, disaggregation",2,152_mitochondrial_mitochondria_mitophagy...
152,2017-05-01,"mca2, mitochondrial, nclx, slc8b1, augmenting",1,152_mitochondrial_mitochondria_mitophagy...
