Topic,Timestamp,Words,Frequency
247,2017,"parkinsons, reprogrammed, dopaminergic, implanted, nerve",6
247,2018,"parkinsons, reprogrammed, repairfrom, rescue, approaches",3
247,2020,"grafts, parkinsons, welltimed, stemcellderived, injecting",1
247,2021,"parkinsons, entered, relief, replace, cure",1
248,2006,"radioresistance, glioma, tumour, cd133expressing, cd133positive",2
248,2008,"found, childhood, nerve, therapies, cancer",1
248,2009,"breast, metastasis, cox2, hbegf, st6galnac5",1
248,2012,"glioblastoma, gfppositive, chemotherapy, gfp, glioma",1
248,2013,"nerves, stimulates, aggressive, arrangement, nerve",1
248,2014,"plasmin, serpin, disabling, tumourcell, outlines",1
248,2015,"microtubes, astrocytoma, astrocytomas, tumour, growthassociated",2
248,2016,"carcinomaastrocyte, metastasis, brain, junctions, paracrine",1
248,2017,"nlgn3, neuroligin3, glioma, microenvironmental, activityregulated",2
248,2018,"cns, nervous, invade, laminin, all",5
248,2019,"glioma, dcx, tumour, brain, prostate",10
248,2020,"glioblastoma, hyperexcitability, tumours, gliomagenesis, tumour",3
248,2021,"optic, nlgn3, glioma, tumour, neuronal",2
248,2022,"gliomagenesis, igf1, glioma, sensory, mt",2
248,2023,"glioblastoma, tumour, ca2, network, glioma",2
249,2006,"russianus, element, 118, heaviest, again",1
249,2007,"ununbium, panning, superheavy, fabled, sharper",2
249,2008,"element, atom, heaviest, bromide, 122",2
249,2010,"actinide, radioactivity, behave, cation, tails",1
249,2011,"playful, philadelphia, sanderson, katharine, celebration",1
249,2012,"clustering, neutrons, element, nucleonic, neon20",2
249,2014,"superheavy, 117, table, periodic, element",1
249,2015,"lawrencium, table, periodic, element, nagame",2
249,2016,"table, periodic, element, elements, chemistry",4
249,2018,"heaviest, element, periodic, fanfare, moscovium",4
249,2019,"table, periodic, element, elements, mendeleev",11
249,2021,"einsteinium, californiumcarbon, table, periodic, vanishinglyrare",3
249,2022,"radiationresistant, rarest, curium, elements, element",2
250,2008,"sting, interferon, endoplasmic, reticulum, translocon",1
250,2009,"sting, interferon, sec5containing, tankbinding, ishikawa",1
250,2011,"cyclic, dinucleotides, sting, diguanylate, immunostimulants",1
250,2013,"cgas, sting, cgamp, interferon, cytosolic",3
250,2015,"cgasstingirf3, primes, potentiates, mitochondrial, stress",1
250,2016,"adenoviruses, sequestering, sequester, histones, danger",1
250,2017,"cgas, uturn, micronuclei, hmgbtfambound, ladders",2
250,2018,"sting, cyclic, cgas, stimulator, amidobenzimidazole",2
250,2019,"sting, cgamp, tbk1, cgas, cyclic",9
250,2020,"cgas, sting, cyclic, gmpamp, nucleosome",5
250,2021,"sting, cgas, cyclic, 32cgamp, npc1",4
250,2022,"sting, cyclic, cgas, cgamp, filament",6
251,2005,"ceilings, slugbot, stride, snail, robotic",1
251,2007,"airplane, manoeuvrable, swifts, bugs, flight",2
251,2009,"buchen, lizzie, bringing, automated, fly",1
251,2013,"flight, fly, engineers, micromanufacturing, insect",3
251,2014,"wing, ultralight, air, flight, jellyfish",2
251,2015,"robobees, aerodynamics, vortices, flying, flight",1
251,2017,"wing, vortices, trailingedge, lift, leadingedge",3
251,2018,"flight, aeroplane, pappus, propulsion, vortex",6
251,2019,"flight, untethered, multilocomotion, robots, actuators",4
251,2020,"beetles, diabolical, ironclad, exoskeleton, uncrushable",5
251,2021,"beetles, lubricant, teflon, grease, knees",1
251,2022,"attitude, flight, flying, insects, beetle",7
252,2005,"drowning, bears, bear, worry, polar",1
252,2006,"bears, polar, icon, menace, plight",2
252,2007,"bears, polar, moose, hudson, capitalize",4
252,2008,"polar, bear, status, threatened, bears",4
252,2010,"polar, bears, seaice, bear, arctic",4
252,2012,"hibernator, columbian, fitness, squirrels, phenology",1
252,2014,"bears, protest, columbias, grizzlies, endangeredspecies",2
252,2015,"bear, polar, runge, respectfully, grounds",2
252,2016,"refuges, bears, haven, seaice, polar",1
252,2017,"bears, fasterdrifting, treadmill, seaice, farther",1
252,2018,"bears, polar, bear, hunting, arctic",5
252,2020,"bears, preppers, bowhead, oconnells, emaciated",2
252,2021,"bears, polar, bear, oxen, yak",4
252,2022,"polar, bears, bear, survive, ice",3
253,2005,"meeting, eyeopening, poster, conferences, session",3
253,2007,"bide, ive, meetings, conference, got",1
253,2008,"meeting, conference, ask, expectations, really",1
253,2009,"cajunstyle, meeting, blogging, meetings, organizers",2
253,2013,"apps, hassles, logistical, attendees, conference",1
253,2017,"conferences, meetings, silberberg, shai, conference",3
253,2018,"conferences, conference, childcare, meetings, accommodating",6
253,2019,"conference, conferences, meetings, organizers, spent",4
253,2020,"conference, conferences, meetings, organizers, virtual",6
253,2021,"conferences, meetings, virtual, poll, organizers",5
253,2022,"conferences, meetings, conference, landry, evidencebacked",4
254,2010,"thalassaemia, haemoglobin, transfusions, genetherapy, lifelong",2
254,2011,"sicklecell, haemophilia, zfns, zinc, finger",3
254,2014,"sicklecell, haemophilia, clotting, disease, globin",11
254,2015,"promoterless, haemophilia, albumin, coagulation, nucleases",1
254,2016,"hbb, globin, haemoglobinopathies, sicklecell, sickle",2
254,2017,"sicklecell, erasing, haemoglobin, debilitating, cure",1
254,2018,"sicklecell, painful, cure, condition, true",1
254,2019,"sicklecell, eyewatering, arriving, traction, poorest",2
254,2020,"thalassaemia, sicklecell, successes, anaemia, treat",1
254,2021,"sicklecell, globin, scd, hbbs, hbbg",10
254,2022,"globin, hbf, sicklecell, haemophilia, haemoglobin",2
256,2005,"amusing, morsels, fare, fun, nutrition",1
256,2006,"honeydew, hath, drunk, taste, paradise",2
256,2007,"lime, juice, dash, dishes, flavour",1
256,2008,"whipped, herv, culinary, chocolate, inventors",1
256,2009,"culinary, chef, restaurant, taste, qampa",3
256,2010,"herv, gastronomy, taste, notebynote, custards",1
256,2011,"gastronomy, crackling, cookbook, 20kilogram, wirebrushed",3
256,2012,"taste, gastronomy, delicious, chefs, avantgarde",5
256,2013,"pollans, gastronomy, myhrvold, kitchen, eaten",1
256,2015,"truths, bread, home, life, taste",1
256,2017,"chefturnedscientist, gourmet, crosscultural, cooks, investigator",1
256,2018,"taste, miodowniks, cheesecake, sparkling, chocolate",3
256,2019,"snowballing, sugrue, chocolatier, misunderstandings, jamie",1
256,2020,"taste, mellador, forgotten, markets, alien",2
256,2021,"taste, spicy, grubs, pulsefish, cuisines",5
256,2022,"taste, astringent, fruitier, chocolatemaking, cornbread",5
257,2007,"dengue, mosquitoes, tiger, chikungunya, endemic",2
257,2008,"takeoff, malaysia, dengue, sterile, mosquitoes",1
257,2009,"lifespans, shortening, dengue, infecting, mosquitoes",1
257,2011,"dengue, wolbachia, mosquitoes, fever, mosquito",5
257,2012,"dengue, mosquitoes, fever, wolbachia, offspringkilling",4
257,2013,"hay, nasty, dengue, fans, football",1
257,2014,"guangzhou, dengue, mosquito, fever, chikungunya",2
257,2016,"mosquitoes, healthregulatory, dengue, sale, pesticide",2
257,2017,"wolbachia, incompatibility, mosquitoes, wo, prophage",4
257,2018,"plummet, interrupt, dengue, deliberately, mosquitoes",1
257,2019,"mosquitoes, mosquito, dengue, insect, wolbachia",6
257,2020,"staggering, dengue, infecting, mosquito, eliminate",1
257,2021,"mosquitoes, dengue, plummeted, antidengue, mosquito",3
257,2022,"mosquitoes, mosquito, trial, biotech, denguefever",3
258,2006,"ivory, abidjan, coast, tons, dumped",1
258,2007,"elephant, ivory, elephants, marris, emma",4
258,2010,"elephants, happened, split, earlier, african",1
258,2011,"elephants, rescuer, sheldrick, imax, husbandry",1
258,2012,"elephants, ivory, bowman, malaysian, seized",2
258,2013,"ivory, elephants, tusk, poaching, elephant",6
258,2014,"elephants, elephant, genders, enemies, african",2
258,2015,"ivory, elephants, pachyderms, elephant, tumourfighting",3
258,2016,"elephants, elephant, ivory, illegal, poaching",6
258,2018,"mounds, elephants, safeguards, skin, dry",1
258,2019,"pachyderms, elephants, trunks, piles, unequal",1
258,2020,"elephants, cyanobacteriainfected, israelarab, 330, botswana",1
258,2021,"elephants, ivory, pachyderms, poaching, encroach",4
258,2022,"elephants, ivory, humanelephant, instate, roam",2
259,2005,"taste, trpm5, sweet, bitter, tongue",2
259,2006,"taste, sweet, tastes, bitter, sweetness",7
259,2008,"taste, sweetness, sweet, calories, appeal",1
259,2009,"margolskee, monell, taste, philadelphia, pennsylvania",1
259,2010,"taste, sodium, sweet, sour, bitter",4
259,2012,"taste, sweet, flavour, tastes, bitter",8
259,2013,"taste, bitter, tastes, sweet, sour",3
259,2014,"taste, s7s9, shirazibeechey, sweet, umami",1
259,2015,"taste, bitter, sweet, awake, microendoscopy",3
259,2017,"taste, sweet, bitter, tastes, tongue",4
259,2018,"taste, valence, sweet, bitter, tastant",1
260,2005,"asthma, statistical, perspective, fresh, making",1
260,2006,"allergic, allergy, nonallergenic, anaphylactic, allergyfree",3
260,2007,"asthma, allergies, allergic, chitin, allergy",6
260,2008,"allergic, allergies, asthma, anaphylaxis, allergiclike",3
260,2009,"der, allergic, allergy, tolllike, homology",1
260,2010,"allergen, allergy, nickel, tracked, triggers",1
260,2011,"allergies, allergy, asthma, allergic, atopic",9
260,2012,"allergic, allergy, noxious, substances, allergies",2
260,2013,"mast, typeitalicstaphylococcusemphasis, degranulation, toxin, allergic",1
260,2015,"immunoglobulin, serum, allergy, epigenomewide, eosinophil",1
260,2020,"ige, allergies, allergic, allergy, peanut",7
261,2006,"diagnostic, diagnostics, health, developing, martine",6
261,2007,"callan, bndicte, noncommunicable, gillespie, avoidable",3
261,2008,"spotting, monitors, looking, threats, places",1
261,2009,"neglected, ignore, awareness, poverty, ball",2
261,2011,"noncommunicable, civilians, maladies, blazes, neglected",3
261,2012,"doorstep, fiscal, neglected, uganda, peril",3
261,2014,"noncommunicable, diseases, gostin, artenstein, moran",3
261,2015,"highway, staff, brchot, 300, health",4
261,2016,"desmondhellmann, dowell, demographics, blazes, susan",2
261,2017,"chopping, curbed, centers, chronic, stands",2
261,2018,"ncds, middleincome, noncommunicable, countries, tropical",2
261,2019,"health, mobilehealth, mhealth, neglecteddisease, internetconnected",3
261,2021,"sidelined, underfunded, traction, deserve, neglected",1
262,2007,"venezuelan, venezuelas, squandered, freespeech, demoted",2
262,2008,"argentinas, argentina, rebuffing, ministry, decadeslong",2
262,2009,"venezuelan, venezuela, government, announces, seeing",2
262,2010,"returnees, smooths, rescuing, argentina, miners",2
262,2011,"chvez, josefina, humala, 3billionreal, ollanta",4
262,2012,"chilean, ministry, scarano, rio20, guimares",4
262,2014,"chile, argentinas, besnier, astudillo, infamous",3
262,2016,"bifano, lino, baraao, venezuelas, argentinas",2
262,2017,"argentinas, venezuelas, chiles, conceptions, scharifker",5
262,2018,"peso, argentinas, slipping, austerity, inflation",1
262,2019,"desperately, peru, advantages, interest, country",1
262,2021,"elect, chile, weaken, strengthen, president",1
262,2022,"chiles, constitution, chile, saddened, chileans",6
263,2005,"visual, priming, hivetofeeder, formica, foodward",1
263,2006,"eyes, picture, lightsensitive, facet, picked",1
263,2008,"neuser, memory, faculty, seconds, flies",2
263,2011,"zuker, ellipsoid, spatial, nonspatial, drosophila",3
263,2013,"t5, visual, tuning, t4, fly",4
263,2014,"motion, medulla, processing, detection, incoming",1
263,2015,"dragonflys, compass, prey, visual, landmarks",7
263,2017,"heading, rheotaxis, angular, larval, mechanosensorybased",4
263,2018,"fruitfly, hidden, affects, image, speed",1
263,2019,"compass, heading, visual, neurons, cues",3
263,2021,"ultraprecise, fruitfly, teach, fruit, connect",1
263,2022,"heading, direction, visual, vector, head",6
264,2005,"ainsworth, claire, encourages, faulty, ignore",1
264,2007,"therapy, immunosuppressant, afraid, biodegradable, gene",4
264,2008,"joondalup, ludicrously, bijal, lyle, trivedi",1
264,2009,"therapy, disillusionment, pervading, waned, rattles",2
264,2011,"genetherapy, embattled, successes, spur, tested",1
264,2012,"approval, medicines, fulvio, riskbenefit, mavilio",3
264,2013,"genetherapy, takeoff, bumper, committees, therapy",2
264,2014,"savvy, genetherapy, reboot, safer, deliver",1
264,2015,"therapy, gene, jolie, revitalization, counsellors",2
264,2016,"therapy, genetherapy, setbacks, perils, trials",3
264,2018,"therapy, genetherapy, minefield, gene, bodily",3
264,2019,"therapy, forgetful, bubbleboy, censuses, heals",3
264,2021,"therapy, gene, disordersthey, therapys, fulfill",6
264,2022,"therapys, setbacks, derail, comeback, gene",2
265,2005,"insurance, stressful, grassland, stability, diversity",1
265,2007,"biodiversity, species, habitats, invasive, sedgwick",3
265,2009,"evenness, ecosystem, species, unevenness, microcosms",1
265,2010,"plant, biodiversity, bottomup, diversity, groups",2
265,2011,"ecosystem, biodiversity, salvinia, species, habitats",6
265,2013,"ecosystem, invasive, preinvasion, nitrogenmineralization, returned",4
265,2014,"diversity, litter, biodiversity, ecosystem, communities",5
265,2016,"grassland, belowground, plant, diversity, ecosystem",5
265,2017,"biodiversity, productivity, drivers, covariates, 67",1
265,2018,"ecosystem, biodiversity, stability, diversity, effects",2
265,2021,"paliau, villagers, papua, tapping, jason",1
265,2022,"biodiversity, cover, species, herbivores, grassland",3
266,2007,"e1, e2, ubiquitin, thioester, nedd8",3
266,2008,"lys, ubiquitin, 63linked, amshlp, ins1",1
266,2009,"ubiquitin, ubls, ubiquitinlike, ubl, sulphur",3
266,2011,"e3, ub, ubch7, e2, ringhect",1
266,2012,"ubiquitin, e2, e3, ring, menin",5
266,2013,"ubiquitin, cry2, fad, hoip, pers",2
266,2014,"csn, csn5, signalosome, cop9, ubiquitin",2
266,2015,"rnf146, polyadpribosylation, ubiquitin, irwin, typeitalic19262015emphasis",3
266,2016,"e3, rbr, ubiquitin, csn, ligases",4
266,2017,"usp7, ubiquitin, deubiquitinases, ft671, mdm2",2
266,2018,"e3, ligases, ubiquitin, ligase, nonlysine",1
266,2019,"ubiquitin, ubclipping, polyubiquitin, glyglymodified, lbpro",1
266,2020,"btb, scffbxl17, nedd8, ubiquitin, ubiquitylation",3
266,2021,"ubiquitin, e3, e3e3, ligases, ubr1",2
266,2022,"peroxisomal, ligase, ubiquitin, retrotranslocation, cytosol",1
267,2014,"index, count, fractional, institutions, weighted",4
267,2015,"index, institutions, weighted, count, nature",6
267,2016,"index, institutions, supercities, ascendant, contenders",2
267,2018,"gakushuin, topranking, index, halls, collaborating",2
267,2019,"institutions, index, 2018, contributors, 82",8
267,2020,"index, institutions, output, 2020, achieved",11
267,2022,"ebb, index, institutional, footprint, sciences",1
268,2007,"splicing, uces, ultraconserved, regulator, uce",1
268,2008,"spliceosome, rnp, prp19cdc5, u5, spliceosomes",1
268,2009,"spliceosome, intron, subunit, splice, removes",1
268,2010,"u1, mss116, snrnp, introns, polyadenylation",2
268,2011,"hub1, snrnp, splicing, spliceosome, snrnps",2
268,2012,"dbird, splicing, zird, trich, dbc1",1
268,2013,"spliceosome, splicing, introns, prp8, intron",5
268,2014,"lariat, intron, splicing, u6, spliceosome",4
268,2015,"trisnrnp, snrna, u4u6, prp8, spliceosome",1
268,2016,"spliceosome, introns, snrna, intron, prp8",4
268,2017,"spliceosome, u2, snrnp, u6, prp16",3
268,2018,"spliceosome, u2, prespliceosome, u1, snrnp",1
268,2019,"introns, intron, spliceosome, exon, splicing",4
268,2020,"u2, snrnp, tatsf1, sf3b1heat, spliceosome",1
268,2021,"prp5, hsh155heat, premrna, u2, u2bs",1
268,2022,"spliceosome, cdk11, sf3b1, splicing, intron",1
269,2005,"threeparent, assisted, grows, babies, reproduction",1
269,2008,"schools, theyve, swap, pigs, medical",1
269,2009,"monkeys, avoid, swap, asexual, mitochondrial",2
269,2010,"freeing, mother, offspring, prevented, eggs",1
269,2012,"dnaswap, fertility, clinic, ready, childhood",1
269,2013,"threeparent, transplants, weigh, diseasecausing, carries",2
269,2015,"transplants, pigtohuman, geneediting, threeparent, breathed",4
269,2016,"mitochondrialreplacement, threeparent, babies, trialled, threeperson",4
269,2017,"pighuman, pig, transplants, overcomes, switches",1
269,2018,"pig, xenotransplantation, lifesupporting, transplants, hearts",4
269,2019,"hearttransplant, pears, prickly, 1919, 1969",1
269,2020,"revitalize, pig, lungs, transplantation, supply",1
269,2021,"qihan, pigtohuman, transplant, executive, foster",1
269,2022,"pig, pigtohuman, transplant, transplants, heart",9
270,2006,"pearson, helen, prognosis, go, cure",1
270,2007,"carrots, ghost, epidemiology, coordinate, sharing",2
270,2009,"cure, gatenby, anxiously, await, hoped",2
270,2010,"asbestos, irresponsible, scandal, malignant, epidemic",1
270,2011,"prevention, worsening, ample, mindset, will",1
270,2012,"cancer, prevention, intellect, nci, screening",3
270,2013,"lagged, poorer, neglected, childhood, care",1
270,2014,"screening, malignancy, cancer, illequipped, overshadow",5
270,2015,"war, cancer, overdiagnosis, barratt, generals",4
270,2016,"motzer, robert, treatment, kidney, perspective",1
270,2017,"pramesh, breasttumour, booth, sullivan, lingers",2
270,2019,"undiagnosed, missed, survivors, ease, childhood",2
270,2020,"screening, overdiagnosis, esserman, jennet, conants",5
270,2021,"examinations, consideration, eliminating, outreach, disparities",1
270,2022,"cancer, fostered, preventable, 1971, tremendous",2
271,2005,"selfreplication, parts, randomly, themselves, dna",2
271,2006,"origami, pearls, dna, arrange, selfassembling",3
271,2009,"origami, nanostructures, dna, dimension, nm3",3
271,2010,"bioengineering, origami, selfassembling, sanderson, katharine",1
271,2011,"seventile, selfreplication, tile, instruct, daughter",2
271,2012,"tiles, canvas, strands, shapes, dna",4
271,2013,"tetrahedra, origami, interlocking, selfassembling, grids",2
271,2015,"origami, dna, meshes, coassembling, proteindna",4
271,2016,"origami, placement, nanocavity, microfabricated, controllably",1
271,2017,"origami, dna, gigadaltonscale, shapeprogrammable, nanostructures",8
271,2021,"19452021, seeman, nanotechnologist, catchers, ned",2
271,2022,"minidna, blocks, knock, macroscale, strands",1
272,2007,"schizophrenia, neuregulin, yes, disorders, psychiatric",2
272,2008,"schizophrenia, deletions, copy, sgene, psychoses",4
272,2009,"schizophrenia, common, cnvs, genomewide, 6p221",4
272,2010,"impulsivity, htr2b, schizophrenia, codon, impulsive",2
272,2011,"schizophrenia, vipr2, duplications, typeitalicvipr2emphasis, 05c48386",4
272,2014,"schizophrenia, associations, genomewide, 108, association",8
272,2015,"mdd, depressive, sirt1, schizophrenia, lhpp",3
272,2016,"c4, schizophrenia, mhc, association, alleles",1
272,2018,"schizophrenia, pruning, 1983, prescient, tantalizing",2
272,2020,"schizophrenia, 2019ncov, immigrant, african, stuck",2
272,2022,"schizophrenia, differing, convergent, common, clues",1
274,2005,"plagiarism, copycats, clamp, thanks, internet",1
274,2006,"plagiarism, breaches, quantifies, preprint, duplication",1
274,2007,"plagiarism, antishredder, stasi, reassemble, borrowed",2
274,2008,"plagiarism, vu, entirepaper, republication, deja",3
274,2009,"plagiarism, ministers, irans, iranian, chiefs",4
274,2010,"plagiarism, selfplagiarism, tighten, smith, nonoriginality",4
274,2012,"plagiarism, romanian, misconduct, minister, prime",11
274,2014,"plagiarism, praveen, plagiarize, chaddah, romanian",2
274,2015,"plagiarism, dissertation, ministers, allegations, posts",1
274,2017,"plagiarism, barii, pavo, croatias, copied",1
274,2018,"plagiarism, journals, copied, attribution, 63",1
274,2019,"plagiarism, debora, weberwulff, crutch, xuetao",2
275,2006,"luminary, deed, altruism, god, faith",2
275,2007,"climbers, baboons, religious, beliefs, cooperation",2
275,2008,"generosity, punisher, punishers, bowles, altruisms",3
275,2009,"cooperation, punishment, altruism, reciprocal, reciprocity",6
275,2010,"punishment, peerpunishment, poolpunishment, freeriders, religion",3
275,2011,"overconfidence, conflict, liable, fowler, dominic",2
275,2012,"cooperative, selfinterest, cooperation, games, cooperate",3
275,2014,"cooperation, resource, defectors, generations, selfishness",3
275,2016,"gods, punitive, moralizing, moralistic, coreligionists",2
275,2018,"cooperation, game, dilemmas, resource, defection",2
275,2019,"moralizing, gods, cooperation, endowments, productivities",2
275,2021,"robber, sobering, joke, friendship, generosity",2
276,2007,"cd38, ot, oxytocin, maternal, social",1
276,2008,"loverat, romps, raunchy, vole, randy",1
276,2010,"vasopressin, olfactory, oxytocin, social, bulb",1
276,2011,"aggression, mating, hypothalamus, vmhvl, attack",4
276,2013,"fastspiking, oxytocin, suggestibility, hypnotize, love",3
276,2014,"virgin, males, parental, pups, galanin",3
276,2015,"oxytocin, pup, auditory, maternal, virgin",4
276,2017,"parental, nest, care, vasopressin, peromyscus",4
276,2018,"mpoagal, parenting, pools, behaviour, parental",3
276,2020,"isis, calls, pup, auditory, maternal",1
276,2021,"mating, usv, oxytocin, mounting, mpoa",5
276,2022,"social, mpfc, bnstpr, hypothalamus, mpoa",2
277,2006,"zerhouni, elias, nih, agency, collins",2
277,2008,"zerhouni, nih, elias, director, collins",4
277,2009,"collins, nih, francis, director, evangelism",4
277,2010,"nih, collins, francis, congress, cushion",4
277,2011,"nih, disheartening, biomedical, restructure, crow",2
277,2012,"nih, collins, tightening, francis, faces",1
277,2013,"nih, collins, francis, director, precedentsetting",2
277,2014,"collins, francis, nih, tabak, selfcorrecting",2
277,2015,"nih, collins, francis, extramuralresearch, us415",3
277,2017,"nih, collins, francis, trumps, defenceresearch",3
277,2021,"collins, francis, nih, biomedical, agency",5
278,2006,"polio, rid, hopeful, stamp, soon",1
278,2007,"polio, nigeria, setback, immunization, officials",1
278,2011,"polio, eradication, disjointed, ghinai, healthservice",4
278,2012,"polio, eradication, polios, neighboring, selfcongratulation",4
278,2013,"polio, eradication, polios, outbut, vaccine",5
278,2014,"polio, eradication, hinges, pakistan, bhutta",5
278,2015,"polio, eradication, jonas, trailblazer, stumps",3
278,2016,"polio, eradication, nigeria, setback, immunization",1
278,2017,"polio, eradication, communitybased, eradicated, finish",1
278,2020,"polio, vaccine, vaccinederived, harmful, poliovirus",4
278,2021,"polio, kabuls, rulers, afghan, immunizations",1
278,2022,"polio, vaccinederived, polios, poliovirus, worldwide",2
279,2005,"turkish, rectors, turkeys, admission, thrown",2
279,2006,"baghdad, gunmen, kidnap, iraq, seize",1
279,2007,"turkeys, query, saudi, openness, sceptics",2
279,2008,"turkish, denial, geologist, blamed, board",1
279,2009,"censors, turkeys, censored, magazine, sacked",1
279,2010,"absurd, turkeys, cripple, legislation, pass",1
279,2011,"turkish, turkey, coup, cipher, dhia",4
279,2012,"turkey, ministry, kemal, secularist, grz",3
279,2013,"turkish, confrontation, headscarf, expend, turkeys",2
279,2014,"shuns, eroded, rally, ukrainian, forefront",2
279,2015,"turkish, biomed, izmir, turkey, swims",2
279,2016,"turkey, turkish, coup, academics, arrests",5
279,2017,"turkish, turkeys, turkey, dismissals, welcoming",2
279,2018,"turkish, kaya, petitions, turkey, sane",2
279,2019,"sudanese, academics, prodemocracy, ibrahim, muntaser",2
280,2006,"gallantly, dauntingly, persevere, messy, eliciting",1
280,2007,"webs, networks, food, mutualistic, stability",3
280,2008,"lemmings, prey, predator, ecologists, holland",1
280,2009,"predatorprey, networks, ecological, vasseur, synchrony",3
280,2010,"ecological, statistical, interactions, organisms, blowfly",2
280,2011,"nodes, networks, network, persistence, mutualistic",2
280,2012,"mutualistic, nestedness, ecological, mutualisms, plantpollinator",4
280,2013,"nested, mutualistic, ecological, networks, recovery",5
280,2016,"resilience, multistorey, dendrology, fortey, networks",2
280,2017,"species, mutualistic, ecological, coexistence, communities",5
280,2018,"timevarying, community, stability, interspecific, fluctuating",1
280,2020,"predatorprey, ecological, homogenization, networks, biogeographic",2
281,2017,"guide, natureindexcom, terminology, supplement, methodology",1
281,2018,"guide, natureindexcom, terminology, supplement, methodology",5
281,2019,"guide, natureindexcom, terminology, supplement, methodology",5
281,2020,"guide, natureindexcom, terminology, supplement, methodology",6
281,2021,"guide, natureindexcom, terminology, supplement, methodology",7
281,2022,"guide, natureindexcom, terminology, supplement, methodology",7
282,2008,"why, want, tell, chance, read",7
282,2011,"editors, choice, pieces, readers, comment",5
282,2012,"editors, choice, pieces, readers, comment",5
282,2013,"editors, 2013, choice, mostread, year",5
282,2014,"editors, pieces, expertauthored, extracts, articles",2
282,2015,"editors, 2015, extracts, pieces, choice",3
282,2016,"editors, extracts, pieces, articles, choice",2
282,2017,"wouldnt, readers, articles, choice, poll",1
282,2018,"articles, amp, views, extracts, news",1
283,2006,"frances, modest, hold, promise, plans",1
283,2007,"french, decline, 854, france, spending",3
283,2008,"french, cnrs, frances, yvelines, springcleaning",4
283,2009,"sarkozy, french, loan, nicolas, rhetoric",2
283,2010,"medicalresearch, frances, french, adviser, president",1
283,2011,"france, infrastucture, grenoble, 260, beauty",2
283,2012,"hollande, dodges, french, franois, rein",1
283,2013,"safeguarded, untouched, french, drop, programmes",1
283,2015,"mandon, thierry, seasoned, appointed, french",1
283,2016,"french, 37, boosted, prepares, election",1
283,2017,"french, frances, macrons, emmanuel, president",4
283,2018,"french, macrons, frances, emmanuel, frdrique",3
283,2019,"french, damerval, thierry, disappoints, bureaucracy",2
283,2020,"frances, competitiveness, egalit, disappointed, france",2
283,2022,"pen, le, france, emmanuel, macron",3
284,2008,"canadas, canada, canadian, election, government",5
284,2010,"canadian, canada, survives, deficit, invest",2
284,2011,"industrydriven, mostpopulous, quebecs, stagnating, canadas",2
284,2012,"canadian, basic, wins, hits, answer",2
284,2013,"bluesky, canadian, canada, cleanenergy, commercialization",2
284,2015,"canadian, minister, harpers, prime, trudeau",5
284,2016,"trudeau, justin, minister, prime, unmuzzling",2
284,2017,"canada, precipitously, canadian, wayside, basicscience",3
284,2018,"unfettered, pleased, expatriate, granting, canadian",2
284,2019,"trudeau, canadian, thoughtfully, ekes, canada",3
284,2021,"canadas, standouts, canada, innovation, faded",3
285,2006,"sunney, xie, earned, labour, picture",1
285,2007,"miniexplosions, claudio, stern, smallscale, hits",2
285,2009,"fantom, rnasequencing, boosted, consortium, biology",1
285,2010,"singlecell, decisions, cellfate, quantitatively, tay",2
285,2011,"singlemolecule, singlecell, dogma, stochastic, messengerrna",2
285,2012,"celltocell, blueprint, comparisons, easier, hold",1
285,2015,"cellcycle, correlations, deterministic, duration, recapitulating",1
285,2017,"singlecell, phenomenology, atlases, immunology, revolutionize",10
285,2018,"sequencingbased, rnasequencing, deeply, decreasing, singlecell",2
285,2019,"hubmap, atlas, starfish, biomolecular, dataanalysis",2
285,2020,"singlecell, interceptive, cellbased, scailyte, progression",2
285,2021,"pausing, singlecell, riboseq, epigenomes2, cycledependent",2
285,2022,"fastpaced, singlecell, humanity, pick, atlas",2
286,2006,"weather, satellite, civilianmilitary, hits, mobilephone",4
286,2007,"calibration, forge, weather, ahead, game",1
286,2011,"sending, weather, looming, meal, satellites",2
286,2012,"weather, geomagnetic, radiosounding, weatherdata, hapgood",4
286,2013,"roundtheclock, blackouts, spaceweather, crippling, bolsters",1
286,2014,"snowmeasuring, usjapan, readied, forecasts, weather",1
286,2015,"dscovr, gores, gears, storms, dream",1
286,2016,"weather, spaceweather, storms, goesr, dscovrs",4
286,2017,"weather, forecasts, spaceweather, privatize, streetlevel",4
286,2018,"forecasting, weather, aeolus, windmapping, satellite",2
286,2019,"wireless, 5g, forecasts, weather, satellitebased",2
286,2022,"gnss, positioning, weather, multipath, decimetrelevel",3
287,2005,"impotence, soothes, fatally, rebranded, viagra",1
287,2007,"heartdisease, troubles, misleading, really, all",1
287,2008,"heart, arrhythmia, arrhythmias, congenital, culminate",2
287,2009,"geneassociation, capitalizing, hayden, proving, erika",1
287,2010,"narrowing, deleting, junk, arteries, holds",1
287,2011,"salt, familiar, challenged, adds, consumption",1
287,2012,"titin, predisposing, enlarge, heart, dilated",1
287,2013,"heart, cholesterol, cardiovascular, disease, chd",8
287,2015,"valve, mitral, dchs1, prolapse, mvp",1
287,2016,"heart, cholesterol, hdl, icelanders, blockbuster",2
287,2017,"angptl3, cholesterol, genomebased, heart, outsized",2
287,2019,"plateauing, comeback, wealthy, falling, cardiovascular",1
