Title,Abstract,Published Date
Why Optically--Faint AGN Are Faint: The Spitzer Perspective,"Optically--faint X-ray sources (those with f_X/f_R > 10) constitute about 20%
of X-ray sources in deep surveys, and are potentially highly obscured and/or at
high redshift. Their faint optical fluxes are generally beyond the reach of
spectroscopy. For a sample of 20 optically--faint sources in CDFS, we compile
0.4--24 um photometry, relying heavily on Spitzer. We estimate photometric
redshifts for 17 of these 20 sources. We find that these AGN are
optically--faint both because they lie at significantly higher redshifts
(median z ~ 1.6) than most X-ray--selected AGN, and because their spectra are
much redder than standard AGN. They have 2--8 keV X-ray luminosities in the
Seyfert range, unlike the QSO--luminosities of optically--faint AGN found in
shallow, wide--field surveys. Their contribution to the X-ray Seyfert
luminosity function is comparable to that of z>1 optically--bright AGN.",2005-03-24T00:17:33Z
High-energetic Cosmic Antiprotons from Kaluza-Klein Dark Matter,"The lightest Kaluza-Klein particle (LKP) in models with universal extra
dimensions is an interesting dark matter candidate that has recently received
great attention. Here, we investigate the antiproton flux from LKP
annihilations in the galactic halo. In our analysis we include different halo
density profiles and allow for part of the dark matter to be concentrated in
'clumps' rather than being distributed homogeneously. After re-analyzing the
observational bounds on the allowed amount of clumpiness, we find that LKP
annihilations may well give a significant contribution to the antiproton flux
at energies higher than about 10 GeV, while for energies above around 500 GeV
the conventional background is expected to dominate again. The shortly upcoming
PAMELA satellite will already be able to measure part of this high-energy
window, while planned experiments like AMS-02 will have access to the full
energy range of interest.",2005-06-09T22:05:01Z
"The Effective Temperature Scale of Galactic Red Supergiants: Cool, But
  Not As Cool As We Thought","We use moderate-resolution optical spectrophotometry and the new MARCS
stellar atmosphere models to determine the effective temperatures of 74
Galactic red supergiants. From these we find a new effective temperature scale
that is significantly warmer than those in the literature. We show that this
temperature scale, along with the newly derived bolometric corrections, gives
much better agreement between our red supergiants and stellar evolutionary
tracks. This agreement provides an independent verification of our new
temperature scale. The combination of effective temperature and bolometric
luminosities allows us to calculate stellar radii; the coolest and most
luminous stars have radii of roughly 1500 solar radii (7 AU), in excellent
accordance with the largest stellar radii predicted from current evolutionary
theory. We find that similar results are obtained for the effective
temperatures and bolometric luminosities using only the de-reddened V-K colors,
providing a powerful demonstration of the self-consistency of the MARCS models.",2005-04-15T02:25:47Z
"Subaru HDS Transmission Spectroscopy of the Transiting Extrasolar Planet
  HD 209458b","We have searched for absorption in several common atomic species due to the
atmosphere or exosphere of the transiting extrasolar planet HD 209458b, using
high precision optical spectra obtained with the Subaru High Dispersion
Spectrograph (HDS). Previously we reported an upper limit on H alpha absorption
of 0.1% (3 sigma) within a 5.1\AA band. Using the same procedure, we now report
upper limits on absorption due to the optical transitions of Na D, Li, H alpha,
H beta, H gamma, Fe, and Ca. The 3 sigma upper limit for each transition is
approximately 1% within a 0.3\AA band (the core of the line), and a few tenths
of a per cent within a 2\AA band (the full line width). The wide-band results
are close to the expected limit due to photon-counting (Poisson) statistics,
although in the narrow-band case we have encountered unexplained systematic
errors at a few times the Poisson level. These results are consistent with all
previously reported detections and upper limits, but are significantly more
sensitive.",2005-04-25T14:46:50Z
The Star Formation Rate-Density Relationship at Redshift Three,"We study the star formation rate (SFR) as a function of environment for UV
selected Lyman break galaxies (LBGs) at redshift three. From deep UBVI KPNO
4-m/MOSAIC images, covering a total of 0.90 deg^2, we select 334 LBGs in slices
100 Mpc (co-moving) deep spanning the redshift range 2.9<z<3.4 based on
Bayesian photometric redshifts that include the I magnitude as a prior. The
slice width (100 Mpc) corresponds to the photometric redshift accuracy
(\Delta_z\sim 0.15).
  We used mock catalogs from the GIF2 cosmological simulations to show that
this redshift resolution is sufficient to statistically differentiate the high
density regions from the low density regions using $\Sigma_5$, the projected
density to the 5th nearest neighbor. These mock catalogs have a redshift depth
of 100 Mpc, similar to our slice width.
  The large area of the MOSAIC images, 40x40 Mpc (co-moving) per field, allows
us to measure the SFR from the dust-corrected UV continuum as a function of
$\Sigma_5$. In contrast to low-redshift galaxies, we find that the SFR (or UV
luminosity) of LBGs at z=3 shows no detectable dependence on environment over 2
orders of magnitude in density.
  To test the significance of our result, we use Monte Carlo simulations (from
the mock catalogs) and the same projected density estimators we applied to our
data. We find that we can reject the steep z=0 SFR-density at the 5-$\sigma$
level. We conclude that the SFR-density at z=3 must be at least 3.6 times
flatter than it is locally, i.e. the SFR of LBGs is significantly less
dependent on environment than the SFR of local star-forming galaxies. We find
that the rest-frame UV colors are also independent of environment.",2005-03-04T10:52:34Z
Fast outflow of neutral and ionized gas from the radio galaxy 3C 293,"We detect a fast outflow of neutral and ionized gas with velocities up to
about 1000 km/s from the central region of radio galaxy 3C 293. With optical
spectroscopy we locate the bulk of the ionized gas outflow at the position of a
bright radio hot-spot in the inner radio jet, about 1 kpc east of the nucleus.
Given the presence of large amounts of cold gas and the distorted morphology of
the radio jet in this region, we argue that the ISM is pushed out by a severe
interaction with the radio plasma. The similarity of the outflow of HI with the
ionized gas outflow that we see at the position of the radio hot-spot suggests
that despite the high energies involved in the jet-ISM interaction, part of the
gas stays, or becomes again, neutral. In this paper we also present the
detection of HI emission in three nearby companions of 3C 293.",2005-06-16T18:36:30Z
"Color--Magnitude Diagrams and Luminosity Functions down to the Hydrogen
  Burning Limit. III. A Preliminary HST Study of NGC6791","Using HST ACS/WFC images, we derive the color--magnitude diagram of the old,
metal-rich open cluster NGC 6791 to nearly 29th magnitude in V, which is the
neighborhood of the hydrogen-burning limit.Comparison with isochrones leads to
a discussion of the distance modulus, the reddening, and the age of the
cluster. By making a statistical correction for field stars we derive a
preliminary luminosity function, and a very tentative mass function. The white
dwarf sequence is clearly shown, and has been discussed in a separate paper.",2005-04-28T09:32:13Z
The dark halo of the main lens galaxy in QSO 0957+561,"We present an analysis of infrared/optical/ultraviolet spectra of the two
images of the first gravitationally lensed quasar Q0957+561A, B. The Hubble
Space Telescope observations of Q0957+561A and Q0957+561B are separated in time
by the known time delay in this system, so we can directly deduce the flux
ratios. These flux ratios of images lead to important information on the dark
halo of the main lens galaxy (a giant elliptical at redshift z = 0.36). Our
measurements for the continuum are in good agreement with extinction in the
elliptical galaxy and a small fraction of mass in collapsed objects (no need
for gravitational microlensing). From the continuum and emission line ratios,
we also show evidence in favour of the existence of a network of compact dusty
clouds.",2005-03-29T09:05:58Z
XMM-Newton EPIC background modeling for extended sources,"We use XMM-Newton blank-sky and closed-cover background data to explore the
background subtraction methods for large extended sources filling the EPIC
field of view, such as nearby galaxy clusters, for which local background
estimation is difficult. We find that to keep the 0.8-7.0 keV band background
modeling uncertainty tolerable, one has to use a much more restrictive filter
than that commonly applied. In particular, because flares have highly variable
spectra, not all of them are identified by filtering the E>10 keV light curve.
We tried using the outer part of the EPIC FOV for monitoring the background in
a softer band (1-5 keV). We find that one needs to discard the time periods
when either the hard-band or the soft-band rate exceeds the nominal value by
more than 20% in order to limit the 90% CL background uncertainty to between 5%
at E=4-7 keV and 20% at E=0.8-1 keV, for both MOS and PN. This compares to a
10-30% respective PN uncertainty when only the hard-band light curve is used
for filtering, and to a 15-45% PN uncertainty when applying the commonly used
2-3 sigma filtering method. We illustrate our method on a nearby cluster A1795.
The above background uncertainties convert into the systematic temperature
uncertainties between 1% at r=3-4 arcmin and 20--25% (~1 keV for A1795) at
r=10-15 arcmin. For comparison, the commonly applied 2-3 sigma clipping of the
hard-band light curve misses a significant amount of flares, rendering the
temperatures beyond r=10 arcmin unconstrained. Thus, the background
uncertainties do not prohibit the EPIC temperature profile analysis of
low-brightness regions, like outer regions of galaxy clusters, provided a
conservative flare filtering such as the double filtering method with 20%
limits is used.",2005-04-16T12:38:02Z
High Mass Triple Systems: The Classical Cepheid Y Car,"We have obtained an HST STIS ultraviolet high dispersion Echelle mode
spectrum the binary companion of the double mode classical Cepheid Y Car. The
velocity measured for the hot companion from this spectrum is very different
from reasonable predictions for binary motion, implying that the companion is
itself a short period binary. The measured velocity changed by 7 km/ s during
the 4 days between two segments of the observation confirming this
interpretation. We summarize ""binary"" Cepheids which are in fact members of
triple system and find at least 44% are triples. The summary of information on
Cepheids with orbits makes it likely that the fraction is under-estimated.",2005-04-07T00:33:23Z
"The efficiency of electron acceleration in collisionless shocks and GRB
  energetics","Afterglow observations are commonly used to determine the parameters of GRB
explosions, the energy E, surrounding density n, post-shock magnetic field
equipartition fraction \epsilon_B and electron equipartition fraction
\epsilon_e, under the frequently made assumption that the efficiency of
electron ""injection"" into relativistic shock acceleration is high, i.e. that
the fraction f of electrons which undergo acceleration is f~1. We show that the
value of f can not be determined by current observations, since currently
testable model predictions for a parameter choice
{E'=E/f,n'=n/f,\epsilon'_B=f\epsilon_B,\epsilon'_e=f\epsilon_e} are independent
of the value of f for m_e/m_p< f< 1. Current observations imply that the
efficiency f is similar for highly relativistic and for sub relativistic
shocks, and plausibly suggest that f~1, quite unlike the situation in the Crab
Nebula. However, values m_e/m_p< f<< 1 can not be ruled out, implying a factor
m_e/m_p uncertainty in determination of model parameters. We show that early,
<10 hr, radio afterglow observations, which will be far more accessible in the
SWIFT era, may provide constraints on f. Such observations will therefore
provide a powerful diagnostic of GRB explosions and of the physics of particle
acceleration in collisionless shocks.",2005-02-03T15:58:49Z
"Wave propagation in a weak gravitational field and the validity of the
  thin lens approximation","Wave effects can be important for the gravitational lensing of gravitational
waves. In such a case, wave optics must be used in stead of geometric optics.
We consider a plane wave entering a lens object and solve numerically the wave
equation for three lens models: the uniform density sphere, the singular
isothermal sphere, and the Hernquist model. By comparing our numerical
solutions with the analytical solutions under the thin lens approximation, we
evaluate the error of this approximation. The results show that the relative
error of the thin lens approximation is small if the geometrical thickness of
the lens is much smaller than the distance between the lens and the observer.",2005-05-02T13:31:01Z
"The Cross-Correlation between Galaxies and Groups: Probing the Galaxy
  Distribution in and around Dark Matter Haloes","We determine the cross-correlation function between galaxies and galaxy
groups, using both the Two-Degree Field Galaxy Redshift Survey (2dFGRS) and the
Sloan Digital Sky Survey (SDSS). We study the cross-correlation as a function
of group mass, and as a function of the luminosity, stellar mass, colour,
spectral type and specific star formation rate of the galaxies. All these
cross-correlation functions show a clear transition from the `1-halo' to the
`2-halo' regimes on a scale comparable to the virial radius of the groups in
consideration. On scales larger than the virial radius, all cross-correlation
functions are roughly parallel, consistent with the linear bias model. In
particular, the large scale correlation amplitudes are higher for more massive
groups, and for brighter and redder galaxies. In the `1-halo' regime, the
cross-correlation function depends strongly on the definition of the group
center. We consider both a luminosity-weighted center (LWC) and a center
defined by the location of the brightest group galaxy (BGC). With the first
definition, the bright early-type galaxies in massive groups are found to be
more centrally concentrated than the fainter, late-type galaxies. Using the
BGC, and excluding the brightest galaxy from the cross correlation analysis, we
only find significant segregation in massive groups ($M \gta
10^{13}h^{-1}\msun$) for galaxies of different spectral types (or colours or
specific star formation rates). In haloes with masses $\la 10^{13}h^{-1}\msun$,
there is a significant deficit of bright satellite galaxies. Comparing the
results from the 2dFGRS with those obtained from realistic mock samples, we
find that the distribution of galaxies in groups is much less concentrated than
dark matter haloes predicted by the current $\Lambda$CDM model. (Abridged)",2005-04-21T17:03:26Z
"Probing the dark matter profile of hot clusters and the M-T relation
  with XMM-Newton","We present results based on XMM-Newton observations of a small sample of hot
galaxy clusters. Making a full use of XMM-Newton's spectro-imaging
capabilities, we have extracted the radial temperature profile and gas density
profile, and with this information, calculated the total mass profile of each
cluster (under the assumption of hydrostatic equilibrium and spherical
symmetry). Comparing the individual scaled total mass profiles, we have probed
the Universality of rich cluster mass profiles over a wide range of radii (from
0.01 to 0.7 the virial radius). We have also tested the shape of cluster mass
profiles by comparing with the predicted profiles from numerical simulations of
hierarchical structure formation. We also derived the local mass-temperature
(M-T) scaling relation over a range of temperature going from 4 to 9 keV, that
we compare with theoretical predictions.",2005-02-28T13:33:47Z
The impact of gas physics on strong cluster lensing,"Previous studies of strong gravitational lensing by galaxy clusters neglected
the potential impact of the intracluster gas. Here, we compare simulations of
strong cluster lensing including gas physics at increasing levels of
complexity, i.e. with adiabatic, cooling, star-forming, feedback-receiving, and
thermally conducting gas, and with different implementations of the artificial
viscosity in the SPH simulations. Each cluster was simulated starting from the
same initial conditions such as to allow directly comparing the simulated
clusters. We compare the clusters' shapes, dynamics and density profiles and
study their strong-lensing cross sections computed by means of ray-tracing
simulations. We find that the impact of adiabatic gas depends on the amount of
turbulence that builds up, which means that the artificial viscosity plays an
important role. With the common viscosity implementation, adiabatic gas has
little effect on strong cluster lensing, while lower viscosity allows stronger
turbulence, thus higher non-thermal pressure and a generally broader gas
distribution which tends to lower lensing cross sections. Conversely, cooling
and star formation steepen the core density profiles and can thus increase the
strong-lensing efficiency considerably.",2005-04-08T15:49:30Z
