Title,Abstract,Published Date
"Excited states of quantum many-body interacting systems: A variational
  coupled-cluster description","We extend recently proposed variational coupled-cluster method to describe
excitation states of quantum many-body interacting systems. We discuss, in
general terms, both quasiparticle excitations and quasiparticle-density-wave
excitations (collective modes). In application to quantum antiferromagnets, we
reproduce the well-known spin-wave excitations, i.e. quasiparticle magnons of
spin $\pm 1$. In addition, we obtain new, spin-zero magnon-density-wave
excitations which has been missing in Anserson's spin-wave theory. Implications
of these new collective modes are discussed.",2007-01-19T16:34:03Z
"Magneto-elastic effects and magnetization plateaus in two dimensional
  systems","We show the importance of both strong frustration and spin-lattice coupling
for the stabilization of magnetization plateaus in translationally invariant
two-dimensional systems. We consider a frustrated spin-1/2 Heisenberg model
coupled to adiabatic phonons under an external magnetic field. At zero
magnetization, simple structures with two or at most four spins per unit cell
are stabilized, forming dimers or $2 \times 2$ plaquettes, respectively. A much
richer scenario is found in the case of magnetization $m=1/2$, where larger
unit cells are formed with non-trivial spin textures and an analogy with the
corresponding classical Ising model is detectable. Specific predictions on
lattice distortions and local spin values can be directly measured by X-rays
and Nuclear Magnetic Resonance experiments.",2007-01-08T15:04:42Z
"Accelerating Socio-Technological Evolution: from ephemeralization and
  stigmergy to the global brain","Evolution is presented as a trial-and-error process that produces a
progressive accumulation of knowledge. At the level of technology, this leads
to ephemeralization, i.e. ever increasing productivity, or decreasing of the
friction that normally dissipates resources. As a result, flows of matter,
energy and information circulate ever more easily across the planet. This
global connectivity increases the interactions between agents, and thus the
possibilities for conflict. However, evolutionary progress also reduces social
friction, via the creation of institutions. The emergence of such ""mediators""
is facilitated by stigmergy: the unintended collaboration between agents
resulting from their actions on a shared environment. The Internet is a near
ideal medium for stigmergic interaction. Quantitative stigmergy allows the web
to learn from the activities of its users, thus becoming ever better at helping
them to answer their queries. Qualitative stigmergy stimulates agents to
collectively develop novel knowledge. Both mechanisms have direct analogues in
the functioning of the human brain. This leads us to envision the future,
super-intelligent web as a ""global brain"" for humanity. The feedback between
social and technological advances leads to an extreme acceleration of
innovation. An extrapolation of the corresponding hyperbolic growth model would
forecast a singularity around 2040. This can be interpreted as the evolutionary
transition to the Global Brain regime.",2007-03-01T15:46:37Z
"Layer-resolved imaging of domain wall interactions in magnetic tunnel
  junction-like trilayers","We have performed a layer-resolved, microscopic study of interactions between
domain walls in two magnetic layers separated by a non-magnetic one, using
high-resolution x-ray photoemission electron microscopy. Domain walls in the
hard magnetic Co layer of a Co/Al2O3/FeNi trilayer with in-plane uniaxial
anisotropy strongly modify the local magnetization direction in the soft
magnetic FeNi layer. The stray fields associated to the domain walls lead to an
antiparallel coupling between the local Co and FeNi moments. For domain walls
parallel to the easy magnetization axis this interaction is limited to the
domain wall region itself. For strongly charged (head-on or tail-to-tail)
walls, the antiparallel coupling dominates the interaction over radial
distances up to several micrometers from the centre of the domain wall.",2007-02-27T09:52:46Z
Parametric Resonance of Optically Trapped Aerosols,"The Brownian dynamics of an optically trapped water droplet are investigated
across the transition from over to under-damped oscillations. The spectrum of
position fluctuations evolves from a Lorentzian shape typical of over-damped
systems (beads in liquid solvents), to a damped harmonic oscillator spectrum
showing a resonance peak. In this later under-damped regime, we excite
parametric resonance by periodically modulating the trapping power at twice the
resonant frequency. The power spectra of position fluctuations are in excellent
agreement with the obtained analytical solutions of a parametrically modulated
Langevin equation.",2007-02-23T19:52:51Z
"The first detection of near-infrared CN bands in active galactic nuclei:
  signature of star formation","We present the first detection of the near-infrared CN absorption band in the
nuclear spectra of active galactic nuclei (AGN). This feature is a recent star
formation tracer, being particularly strong in carbon stars. The equivalent
width of the CN line correlates with that of the CO at 2.3 microns, as expected
in stellar populations (SP) with ages between ~ 0.2 and ~ 2 Gyr. The presence
of the 1.1 microns CN band in the spectra of the sources is taken as an
unambiguous evidence of the presence of young/intermediate SP close to the
central source of the AGN. Near-infrared bands can be powerful age indicators
for star formation connected to AGN, the understanding of which is crucial in
the context of galaxy formation and AGN feedback.",2007-03-12T16:19:43Z
Majority-vote on directed Small-World networks,"On directed Small-World networks the
  Majority-vote model with noise is now studied through Monte Carlo
simulations. In this model, the order-disorder phase transition of the order
parameter is well defined in this system. We calculate the value of the
critical noise parameter q_c for several values of rewiring probability p of
the directed Small-World network. The critical exponentes beta/nu, gamma/nu and
1/nu were calculated for several values of p.",2007-01-16T17:24:40Z
"Nonlinear transport through a dynamic impurity in a strongly interacting
  one-dimensional electron gas","We analyze the transport properties of a Luttinger liquid with an imbedded
impurity of explicitly time-dependent strength. We employ a radiative boundary
condition formalism to describe the coupling to the voltage sources. Assuming
the impurity time dependence to be oscillatory we present a full analytic
perturbative result in impurity strength for arbitrary interaction parameter
calculated with help of Coulomb gas expansion (CGE). Moreover, a full analytic
solution beyond the above restriction is possible for a special non-trivial
interaction strength which has been achieved independently by full resummation
of CGE series as well as via refermionization technique. The resulting
nonlinear current-voltage characteristic turns out to be very rich due to the
presence of the additional energy scale associated with the impurity
oscillation frequency. In accordance with the previous studies we also find an
enhancement of the linear conductance of the wire to values above the unitary
limit G0 = 2e2/h.",2007-02-13T16:11:06Z
"A Note on the Periodicity and the Output Rate of Bit Search Type
  Generators","We investigate the bit-search type irregular decimation algorithms that are
used within LFSR-based stream ciphers. In particular, we concentrate on BSG and
ABSG, and consider two different setups for the analysis. In the first case,
the input is assumed to be a m-sequence; we show that all possible output
sequences can be classified into two sets, each of which is characterized by
the equivalence of their elements up to shifts. Furthermore, we prove that the
cardinality of each of these sets is equal to the period of one of its elements
and subsequently derive the first known bounds on the expected output period
(assuming that no subperiods exist). In the second setup, we work in a
probabilistic framework and assume that the input sequence is evenly
distributed (i.e., independent identically distributed Bernoulli process with
probability 1/2). Under these assumptions, we derive closed-form expressions
for the distribution of the output length and the output rate, which is shown
to be asymptotically Gaussian-distributed and concentrated around the mean with
exponential tightness.",2007-02-16T16:20:59Z
"Evidence for a floating phase of the transverse ANNNI model at high
  frustration","We study the transverse quantum ANNNI model in the region of high frustration
(k>0.5) using the DMRG algorithm. We obtain a precise determination of the
phase diagram, showing clear evidence for the existence of a floating phase,
separated from the paramagnetic modulated phase by a high-order critical line
ending at the multicritical point. We obtain simple and accurate formulae for
the two critical lines.",2007-02-28T12:15:45Z
"One-bit Distributed Sensing and Coding for Field Estimation in Sensor
  Networks","This paper formulates and studies a general distributed field reconstruction
problem using a dense network of noisy one-bit randomized scalar quantizers in
the presence of additive observation noise of unknown distribution. A
constructive quantization, coding, and field reconstruction scheme is developed
and an upper-bound to the associated mean squared error (MSE) at any point and
any snapshot is derived in terms of the local spatio-temporal smoothness
properties of the underlying field. It is shown that when the noise, sensor
placement pattern, and the sensor schedule satisfy certain weak technical
requirements, it is possible to drive the MSE to zero with increasing sensor
density at points of field continuity while ensuring that the per-sensor
bitrate and sensing-related network overhead rate simultaneously go to zero.
The proposed scheme achieves the order-optimal MSE versus sensor density
scaling behavior for the class of spatially constant spatio-temporal fields.",2007-01-30T22:05:19Z
"Perfectly Conducting Channel and Universality Crossover in Disordered
  Nano-Graphene Ribbons","The band structure of graphene ribbons with zigzag edges have two valleys
well separated in momentum space, related to the two Dirac points of the
graphene spectrum. The propagating modes in each valley contain a single chiral
mode originating from a partially flat band at band center. This feature gives
rise to a perfectly conducting channel in the disordered system, if the
impurity scattering does not connect the two valleys, i.e. for long-range
impurity potentials. Ribbons with short-range impurity potentials, however,
through inter-valley scattering display ordinary localization behavior. The two
regimes belong to different universality classes: unitary for long-range
impurities and orthogonal for short-range impurities.",2007-02-09T02:37:17Z
"Novel dynamical effects and glassy response in strongly correlated
  electronic system","We find an unconventional nucleation of low temperature paramagnetic metal
(PMM) phase with monoclinic structure from the matrix of high-temperature
antiferromagnetic insulator (AFI) phase with tetragonal structure in strongly
correlated electronic system $BaCo_{0.9}Ni_{0.1}S_{1.97}$. Such unconventional
nucleation leads to a decease in resistivity by several orders with relaxation
at a fixed temperature without external perturbation. The novel dynamical
process could arise from the competition of strain fields, Coulomb
interactions, magnetic correlations and disorders. Such competition may
frustrate the nucleation, giving rise to a slow, nonexponential relaxation and
""physical aging"" behavior.",2007-03-25T13:37:12Z
"Microstructure, magneto-transport and magnetic properties of Gd-doped
  magnetron-sputtered amorphous carbon","The magnetic rare earth element gadolinium (Gd) was doped into thin films of
amorphous carbon (hydrogenated \textit{a}-C:H, or hydrogen-free \textit{a}-C)
using magnetron co-sputtering. The Gd acted as a magnetic as well as an
electrical dopant, resulting in an enormous negative magnetoresistance below a
temperature ($T'$). Hydrogen was introduced to control the amorphous carbon
bonding structure. High-resolution electron microscopy, ion-beam analysis and
Raman spectroscopy were used to characterize the influence of Gd doping on the
\textit{a-}Gd$_x$C$_{1-x}$(:H$_y$) film morphology, composition, density and
bonding. The films were largely amorphous and homogeneous up to $x$=22.0 at.%.
As the Gd doping increased, the $sp^{2}$-bonded carbon atoms evolved from
carbon chains to 6-member graphitic rings. Incorporation of H opened up the
graphitic rings and stabilized a $sp^{2}$-rich carbon-chain random network. The
transport properties not only depended on Gd doping, but were also very
sensitive to the $sp^{2}$ ordering. Magnetic properties, such as the spin-glass
freezing temperature and susceptibility, scaled with the Gd concentration.",2007-01-26T22:28:00Z
Light-matter interaction in doped microcavities,"We discuss theoretically the light-matter coupling in a microcavity
containing a quantum well with a two-dimensional electron gas. The high density
limit where the bound exciton states are absent is considered. The matrix
element of interband optical absorbtion demonstrates the Mahan singularity due
to strong Coulomb effect between the electrons and a photocreated hole. We
extend the non-local dielectric response theory to calculate the quantum well
reflection and transmission coefficients, as well as the microcavity
transmission spectra. The new eigenmodes of the system are discussed. Their
implications for the steady state and time resolved spectroscopy experiments
are analyzed.",2007-03-10T13:31:10Z
The Origin of Tunneling Anisotropic Magnetoresistance in Break Junctions,"First-principles calculations of electron tunneling transport in Ni and Co
break junctions reveal strong dependence of the conductance on the
magnetization direction, an effect known as tunneling anisotropic
magnetoresistance (TAMR). The origin of this phenomenon stems from resonant
states localized in the electrodes near the junction break. The energy and
broadening of these states is strongly affected by the magnetization
orientation due to spin-orbit coupling, causing TAMR to be sensitive to bias
voltage on a scale of a few mV. Our results bear a resemblance to recent
experimental data and suggest that TAMR driven by resonant states is a general
phenomenon typical for magnetic broken contacts and other experimental
geometries where a magnetic tip is used to probe electron transport.",2007-03-13T15:18:26Z
Spectral and Fermi surface properties from Wannier interpolation,"We present an efficient first-principles approach for calculating Fermi
surface averages and spectral properties of solids, and use it to compute the
low-field Hall coefficient of several cubic metals and the magnetic circular
dichroism of iron. The first step is to perform a conventional first-principles
calculation and store the low-lying Bloch functions evaluated on a uniform grid
of k-points in the Brillouin zone. We then map those states onto a set of
maximally-localized Wannier functions, and evaluate the matrix elements of the
Hamiltonian and the other needed operators between the Wannier orbitals, thus
setting up an ``exact tight-binding model.'' In this compact representation the
k-space quantities are evaluated inexpensively using a generalized
Slater-Koster interpolation. Because of the strong localization of the Wannier
orbitals in real space, the smoothness and accuracy of the k-space
interpolation increases rapidly with the number of grid points originally used
to construct the Wannier functions. This allows k-space integrals to be
performed with ab-initio accuracy at low cost. In the Wannier representation,
band gradients, effective masses, and other k-derivatives needed for transport
and optical coefficients can be evaluated analytically, producing numerically
stable results even at band crossings and near weak avoided crossings.",2007-02-23T16:07:14Z
Analysis of Collective Neutrino Flavor Transformation in Supernovae,"We study the flavor evolution of a dense gas initially consisting of pure
mono-energetic $\nu_e$ and $\bar\nu_e$. Using adiabatic invariants and the
special symmetry in such a system we are able to calculate the flavor evolution
of the neutrino gas for the cases with slowly decreasing neutrino number
densities. These calculations give new insights into the results of recent
large-scale numerical simulations of neutrino flavor transformation in
supernovae. For example, our calculations reveal the existence of what we term
the ``collective precession mode''. Our analyses suggest that neutrinos which
travel on intersecting trajectories subject to destructive quantum interference
nevertheless can be in this mode. This mode can result in sharp transitions in
the final energy-dependent neutrino survival probabilities across all
trajectories, a feature seen in the numerical simulations. Moreover, this
transition is qualitatively different for the normal and inverted neutrino mass
hierarchies. Exploiting this difference, the neutrino signals from a future
galactic supernova can potentially be used to determine the actual neutrino
mass hierarchy.",2007-03-29T21:40:10Z
"Data Cube: A Relational Aggregation Operator Generalizing Group-By,
  Cross-Tab, and Sub-Totals","Data analysis applications typically aggregate data across many dimensions
looking for anomalies or unusual patterns. The SQL aggregate functions and the
GROUP BY operator produce zero-dimensional or one-dimensional aggregates.
Applications need the N-dimensional generalization of these operators. This
paper defines that operator, called the data cube or simply cube. The cube
operator generalizes the histogram, cross-tabulation, roll-up, drill-down, and
sub-total constructs found in most report writers. The novelty is that cubes
are relations. Consequently, the cube operator can be imbedded in more complex
non-procedural data analysis programs. The cube operator treats each of the N
aggregation attributes as a dimension of N-space. The aggregate of a particular
set of attribute values is a point in this space. The set of points forms an
N-dimensional cube. Super-aggregates are computed by aggregating the N-cube to
lower dimensional spaces. This paper (1) explains the cube and roll-up
operators, (2) shows how they fit in SQL, (3) explains how users can define new
aggregate functions for cubes, and (4) discusses efficient techniques to
compute the cube. Many of these features are being added to the SQL Standard.",2007-01-25T22:39:37Z
"Microwave photoconductivity of a 2D electron gas: Mechanisms and their
  interplay at high radiation power","We develop a systematic theory of microwave-induced oscillations in the
magnetoresistivity of a two-dimensional electron gas, focusing on the regime of
strongly overlapping Landau levels. At linear order in microwave power, two
novel mechanisms of the oscillations (``quadrupole'' and ``photovoltaic'') are
identified, in addition to those studied before (``displacement'' and
``inelastic''). The quadrupole and photovoltaic mechanisms are shown to be the
only ones that give rise to oscillations in the nondiagonal part of the
photoconductivity tensor. In the diagonal part, the inelastic contribution
dominates at moderate microwave power, while at elevated power the other
mechanisms become relevant. We demonstrate the crucial role of feedback
effects, which lead to a strong interplay of the four mechanisms in the
nonlinear photoresponse and yield, in particular, a nonmonotonic power
dependence of the photoconductivity, narrowing of the magnetoresonances, and a
nontrivial structure of the Hall photoresponse. At ultrahigh power, all effects
related to the Landau quantization decay due to a combination of the feedback
and multiphoton effects, restoring the classical Drude conductivity.",2007-03-05T20:27:39Z
"Microscopic theory of thermal phase slips in clean narrow
  superconducting wires","We consider structure of a thermal phase-slip center for a simple microscopic
model of a clean one-dimensional superconductors in which superconductivity
occurs only within one conducting channel or several identical channels.
Surprisingly, the Eilenberger equations describing the saddle-point
configuration allow for exact analytical solution in the whole temperature and
current range. This solution allows us to derive a closed expression for the
free-energy barrier, which we use to compute its temperature and current
dependences.",2007-03-15T15:54:10Z
"Condensed Matter Physics With Light And Atoms: Strongly Correlated Cold
  Fermions in Optical Lattices","Various topics at the interface between condensed matter physics and the
physics of ultra-cold fermionic atoms in optical lattices are discussed. The
lectures start with basic considerations on energy scales, and on the regimes
in which a description by an effective Hubbard model is valid. Qualitative
ideas about the Mott transition are then presented, both for bosons and
fermions, as well as mean-field theories of this phenomenon. Antiferromagnetism
of the fermionic Hubbard model at half-filling is briefly reviewed. The
possibility that interaction effects facilitate adiabatic cooling is discussed,
and the importance of using entropy as a thermometer is emphasized. Geometrical
frustration of the lattice, by suppressing spin long-range order, helps
revealing genuine Mott physics and exploring unconventional quantum magnetism.
The importance of measurement techniques to probe quasiparticle excitations in
cold fermionic systems is emphasized, and a recent proposal based on stimulated
Raman scattering briefly reviewed. The unconventional nature of these
excitations in cuprate superconductors is emphasized.",2007-02-05T23:27:12Z
Single Wall Carbon Nanotube Weak Links,"We have reproducibly contacted gated single wall carbon nanotubes (SWCNT) to
superconducting leads based on niobium. The devices are identified to belong to
two transparency regimes: The Coulomb blockade and the Kondo regime. Clear
signature of the superconducting leads is observed in both regimes and in the
Kondo regime a narrow zero bias peak interpreted as a proximity induced
supercurrent persist in Coulomb blockade diamonds with Kondo resonances.",2007-03-13T16:23:24Z
MBE Growth of Cubic InN,"Cubic InN films were grown on top of a c-GaN buffer layer by rf-plasma
assisted MBE at different growth temperatures. X-Ray diffraction investigations
show that the c-InN layers consist of a nearly phase-pure zinc blende (cubic)
structure with a small fraction of the wurtzite (hexagonal) phase grown on the
(111) facets of the cubic layer. The content of hexagonal inclusions is
decreasing with decreasing growth temperature. The full-width at half-maximum
(FWHM) of c-InN (002) rocking curve is about 50 arcmin. Low temperature
photoluminescence measurements reveal a band gap of about 0.61eV for cubic InN.",2007-02-06T13:53:33Z
"Vortices and chirality of magnetostatic modes in quasi-2D ferrite disk
  particles","In this paper we show that the vortex states can be created not only in
magnetically soft ""small"" (with the dipolar and exchange energy competition)
cylindrical dots, but also in magnetically saturated ""big"" (when the exchange
is neglected) cylindrical dots. A property associated with a vortex structure
becomes evident from an analysis of confinement phenomena of magnetic
oscillations in a ferrite disk with a dominating role of magnetic-dipolar
(non-exchange-interaction) spectra. In this case the scalar
(magnetostatic-potential) wave functions may have a phase singularity in a
center of a dot. A non-zero azimuth component of the flow velocity demonstrates
the vortex structure. The vortices are guaranteed by the chiral edge states of
magnetic-dipolar modes in a quasi-2D ferrite disk.",2007-02-14T09:34:14Z
"Real-time observation of oxidation and photo-oxidation of rubrene thin
  films by spectroscopic ellipsometry","We follow in real-time and under controlled conditions the oxidation of the
organic semiconductor rubrene grown on SiO_2 using spectroscopic ellipsometry.
We derive the complex dielectric function epsilon_1 + i epsilon_2 for pristine
and oxidized rubrene showing that the oxidation is accompanied by a significant
change of the optical properties, namely the absorption. We observe that
photo-oxidation of rubrene is orders of magnitude faster than oxidation without
illumination. By following different absorption bands (around 2.5eV and 4.0eV
for pristine rubrene and around 4.9eV for oxidized rubrene) we infer that the
observed photo-oxidation of these films involves non-Fickian diffusion
mechanisms.",2007-03-20T16:27:00Z
The origin of the soft excess in high L/L_Edd AGN,"We discuss the origin of the soft X-ray excess seen in AGN. There are clear
advantages to models where this arises from atomic processes in partially
ionised material rather than where it is a true continuum component. However,
current data cannot distinguish between models where this material is seen in
reflection or absorption, even for the archetypal 'reflection dominated' AGN
MCG-6-30-15. Instead, we give physical arguments on the ionisation structure of
X-ray illuminated material which exclude a reflection origin if the disc is in
hydrostatic equilibrium. The same physical processes strongly favour an
absorption origin for the soft excess, giving a more messy picture of the
accretion environment. This implies that these apparently 'reflection
dominated' AGN are not good places to test GR, but they do give insight into
the spectra expected from the first QSO's in the early Universe.",2007-03-16T18:16:54Z
Orientational relaxation in a discotic liquid crystal,"We investigate orientational relaxation of a model discotic liquid crystal,
consists of disc-like molecules, by molecular dynamics simulations along two
isobars starting from the high temperature isotropic phase. The two isobars
have been so chosen that (A) the phase sequence isotropic (I)-nematic
(N)-columnar (C) appears upon cooling along one of them and (B) the sequence
isotropic (I)-columnar (C) along the other. While the orientational relaxation
in the isotropic phase near the I-N phase transition in system (A) shows a
power law decay at short to intermediate times, such power law relaxation is
not observed in the isotropic phase near the I-C phase boundary in system (B).
In order to understand this difference (the existence or the absence of the
power law decay), we calculated the the growth of the orientational pair
distribution functions (OPDF) near the I-N phase boundary and also near the I-C
phase boundary. We find that OPDF shows a marked growth in long range
correlation as the I-N phase boundary is approached in the I-N-C system (A),
but such a growth is absent in the I-C system, which appears to be consistent
with the result that I-N phase transition in the former is weakly first order
while the the I-C phase transition in the later is not weak. As the system
settles into the nematic phase, the decay of the single-particle second-rank
orientational OTCF follows a pattern that is similar to what is observed with
calamitic liquid crystals and supercooled molecular liquids.",2007-03-08T22:15:06Z
"Boundary quantum criticality in models of magnetic impurities coupled to
  bosonic baths","We investigate quantum impurity problems, where a local magnetic moment is
coupled to the spin density of a bosonic environment, leading to bosonic
versions of the standard Kondo and Anderson impurity models. In a physical
situation, these bosonic environments can correspond either to deconfined
spinons in certain classes of Z_2 frustrated antiferromagnets, or to particles
in a multicomponent Bose gase (in which case the spin degree of freedom is
attributed to hyperfine levels). Using renormalization group techniques, we
establish that our impurity models, which feature an exchange interaction
analogous to Kondo impurities in Fermi liquids, allow the flow towards a stable
strong-coupling state. Since the low-energy bosons live around a single point
in momentum space, and there is no Fermi surface, an impurity quantum phase
transition occurs at intermediate coupling, separating screened and unscreened
phases. This behavior is qualitatively different from previously studied
spin-isotropic variants of the spin-boson model, which display stable
intermediate-coupling fixed points and no screening.",2007-03-23T12:19:42Z
"Influence of Lorentz violation on Dirac quasinormal modes in the
  Schwarzschild black hole spacetime","Using the third-order WKB approximation and monodromy methods, we investigate
the influence of Lorentz violating coefficient $b$ (associated with a special
axial-vector $b_{\mu}$ field) on Dirac quasinormal modes in the Schwarzschild
black hole spacetime. At fundamental overtone, the real part decreases linearly
as the parameter $b$ increases. But the variation of the imaginary part with
$b$ becomes more complex. For the larger multiple moment $k$, the magnitude of
imaginary part increases with the increase of $b$, which means that presence of
Lorentz violation makes Dirac field damps more rapidly. At high overtones, it
is found that the real part of high-damped quasinormal frequency does not tend
to zero, which is quite a different from the symptotic Dirac quasinormal modes
without Lorentz violation.",2007-01-16T01:36:27Z
"Coupled Effects in Quantum Dot Nanostructures with Nonlinear Strain and
  Bridging Modelling Scales","We demonstrate that the conventional application of linear models to the
analysis of optoelectromechanical properties of nanostructures in bandstructure
engineering could be inadequate. The focus of the present paper is on a model
based on the coupled Schrodinger-Poisson system where we account consistently
for the piezoelectric effect and analyze the influence of different nonlinear
terms in strain components. The examples given in this paper show that the
piezoelectric effect contributions are essential and have to be accounted for
with fully coupled models. While in structural applications of piezoelectric
materials at larger scales, the minimization of the full electromechanical
energy is now a routine in many engineering applications, in bandstructure
engineering conventional approaches are still based on linear models with
minimization of uncoupled, purely elastic energy functionals with respect to
displacements. Generalizations of the existing models for bandstructure
calculations are presented in this paper in the context of coupled effects.",2007-02-25T14:45:31Z
"Full counting statistics of transport through two-channel Coulomb
  blockade systems","A mesoscopic Coulomb blockade system with two identical transport channels is
studied in terms of full counting statistics. It is found that the average
current cannot distinguish the quantum constructive interference from the
classical non-interference, but the shot noise and skewness are more sensitive
to the nature of quantum mechanical interference and can fulfill that task. The
interesting super-Poisson shot noise is found and is demonstrated as a
consequence of constructive interference, which induces an effective system
with fast-and-slow transport channels. Dephasing effects on the counting
statistics are carried out to display the continuous transition from quantum
interfering to non-interfering transports.",2007-03-28T06:53:10Z
Analytic Density of States in the Abrikosov-Gorkov Theory,"Since the early 1960s, Abrikosov-Gorkov theory has been used to describe
superconductors with paramagnetic impurities. Interestingly, the density of
states resulting from the theoretical framework has to date only been known
approximately, as a numeric solution of a complex polynomial. Here we introduce
an exact analytic solution for the density of states of a superconductor with
paramagnetic impurities. The solution is valid in the whole regime of
Abrikosov-Gorkov theory; both where there is an energy gap and gapless. While
of fundamental interest, we argue that this solution also has computational
benefits in the evaluation of integrals for tunneling conductances and allows
for an analytic description of materials with densities of states that are
modeled from the basic Abrikosov-Gorkov density of states.",2007-02-17T00:40:17Z
"Quantum Theory of Spontaneous Emission from Exciton-Electron-Phonon
  Complex in Solid: Quantum Interference and Many-Body Effect","A full quantum mechanical theory for the spontaneous emission from excitons
simultaneously coupled to electronic excitations and anharmonic phonons in
solid is developed. Origin of detailed structures, such as zero-phonon line
splitting, Fano lineshape near one phonon sideband, strong second-order phonon
Stokes line, asymmetric phonon anti-Stokes lines, and two-electron satellites
as well as their phonon replicas recently revealed in the low-temperature
photoluminescence of ZnO, has been identified by quantitative calculations from
the theory.",2007-02-23T11:06:33Z
"Resonantly enhanced tunneling of Bose-Einstein condensates in periodic
  potentials","We report on measurements of resonantly enhanced tunneling of Bose-Einstein
condensates loaded into an optical lattice. By controlling the initial
conditions of our system we were able to observe resonant tunneling in the
ground and the first two excited states of the lattice wells. We also
investigated the effect of the intrinsic nonlinearity of the condensate on the
tunneling resonances.",2007-02-23T15:32:42Z
Electronic structure of the electron-doped cuprate superconductors,"Within the framework of the kinetic energy driven d-wave superconductivity,
the electronic structure of the electron doped cuprate superconductors is
studied. It is shown that although there is an electron-hole asymmetry in the
phase diagram, the electronic structure of the electron-doped cuprates in the
superconducting-state is similar to that in the hole-doped case. With
increasing the electron doping, the spectral weight in the $(\pi,0)$ point
increases, while the position of the superconducting quasiparticle peak is
shifted towards the Fermi energy. In analogy to the hole-doped case, the
superconducting quasiparticles around the $(\pi,0)$ point disperse very weakly
with momentum.",2007-02-01T02:06:37Z
Enhanced Spin Dependent Shot Noise in Magnetic Tunnel Barriers,"We report the observation of enhanced spin dependent shot noise in magnetic
tunnel barriers, suggesting transport through localized states within the
barrier. This is supported by the existence of negative magnetoresistance and
structure in the differential conductance curves. A simple model of tunneling
through two interacting localized states with spin dependent tunneling rates is
used to explain our observations.",2007-01-18T20:57:27Z
Ground States of the SU(N) Heisenberg Model,"The SU(N) Heisenberg model with various single-row representations is
investigated by quantum Monte Carlo simulations. While the zero-temperature
phase boundary agrees qualitatively with the theoretical predictions based on
the 1/N expansion, some unexpected features are also observed. For N>=5 with
the fundamental representation, for example, it is suggested that the ground
states possess exact or approximate U(1) degeneracy. In addition, for the
representation of Young tableau with more than one column, the ground state
shows no valence-bond-solid order even at N greater than the threshold value.",2007-02-26T14:19:49Z
Non-abelian superconducting pumps,"Cooper pair pumping is a coherent process. We derive a general expression for
the adiabatic pumped charge in superconducting nanocircuits in the presence of
level degeneracy and relate it to non-Abelian holonomies of Wilczek and Zee. We
discuss an experimental system where the non-Abelian structure of the adiabatic
evolution manifests in the pumped charge.",2007-02-14T13:51:08Z
"Field-Driven Hysteresis of the d=3 Ising Spin Glass: Hard-Spin
  Mean-Field Theory","Hysteresis loops are obtained in the Ising spin-glass phase in d=3, using
frustration-conserving hard-spin mean-field theory. The system is driven by a
time-dependent random magnetic field H_Q that is conjugate to the spin-glass
order Q, yielding a field-driven first-order phase transition through the
spin-glass phase. The hysteresis loop area A of the Q-H_Q curve scales with
respect to the sweep rate h of magnetic field as A-A_0 = h^b. In the spin-glass
and random-bond ferromagnetic phases, the sweep-rate scaling exponent b changes
with temperature T, but appears not to change with antiferromagnetic bond
concentration p. By contrast, in the pure ferromagnetic phase, b does not
depend on T and has a sharply different value than in the two other phases.",2007-03-18T14:12:24Z
The Field Perturbation Theory of Pseudogaps in HTSC,"Here I establish the field perturbation theory of pseudogaps in HTSC. The
proposed ground state suggests an internal particle-hole field, which is normal
to nesting surfaces, and having twice the Fermi wave-number. It is proved that
the system violates momentum conservation by the wave-vector of this internal
field. This violation applies to the quasi-particle propagators, as well as to
the interactions. Interaction vertices via the Pauli matrix- are established.
This, in turn, establishes the validity of the pseudogap Hartree self-energy.",2007-01-17T12:01:04Z
"Entropy of entanglement and correlations induced by a quench: Dynamics
  of a quantum phase transition in the quantum Ising model","Quantum Ising model in one dimension is an exactly solvable example of a
quantum phase transition. We investigate its behavior during a quench from a
paramagnetic to ferromagnetic phase caused by a gradual turning off of the
transverse field at a fixed rate characterized by the quench time $\tau_Q$. In
agreement with Kibble-Zurek mechanism, quantum state of the system after the
transition exhibits a characteristic correlation length $\hat\xi$ proportional
to the square root of the quench time $\tau_Q$. The inverse of this correlation
length determines average density of defects after the transition. In this
paper, we show that $\hat\xi$ also controls the entropy of entanglement of a
block of $L$ spins with the rest of the system. For large $L$, this entropy
saturates at $\frac16\log_2\hat\xi$, as might have been expected from the
Kibble-Zurek mechanism. Close to the critical point, the entropy saturates when
the block size $L\approx\hat\xi$, but -- in the subsequent evolution in the
ferromagnetic phase -- a somewhat larger length scale
$l=\sqrt{\tau_Q}\ln\tau_Q$ develops as a result of quantum dephasing, and the
entropy saturates when $L\approx l$. We also study the spin-spin correlation.
We find that close to the critical point ferromagnetic correlations decay
exponentially with the dynamical correlation length $\hat\xi$, but in the
following evolution this correlation function becomes oscillatory at distances
less than this scale. However, both the wavelength and the correlation length
of these oscillations are still determined by $\hat\xi$. We also derive
probability distribution for the number of kinks in a finite spin chain after
the transition.",2007-01-31T07:44:15Z
