Title,Abstract,Published Date
Gamma-ray binaries: pulsars in disguise ?,"LS 5039 and LSI +61 303 are unique amongst high-mass X-ray binaries (HMXB)
for their spatially-resolved radio emission and their counterpart at >GeV
gamma-ray energies, canonically attributed to non-thermal particles in an
accretion-powered relativistic jet. The only other HMXB known to emit very high
energy (VHE) gamma-rays, PSR B1259-63, harbours a non-accreting millisecond
pulsar. I investigate whether the interaction of the relativistic wind from a
young pulsar with the wind from its stellar companion, as in PSR B1259-63,
constitutes a viable scenario to explain the observations of LS 5039 and LSI
+61 303. Emission would arise from the shocked pulsar wind material, which then
flows away to large distances in a comet-shape tail, reproducing on a smaller
scale what is observed in isolated, high motion pulsars interacting with the
ISM. Simple expectations for the SED are derived and are shown to depend on few
input parameters. Detailed modelling of the particle evolution is compared to
the observations from radio to TeV energies. Acceleration at the shock provides
high energy electrons that steadily emit synchrotron in X-rays and inverse
Compton scatter stellar light to gamma-rays. Electrons streaming out of the
system emit at IR frequencies and below. The overall aspect of the SEDs is
adequately reproduced for standard values of the parameters. The morphology of
the radio tail can mimic a microquasar jet. Good agreement is found with the
published VLBI map of LS 5039 and predictions are made on the expected change
in appearance with orbital phase. The pulsar wind scenario can provide a
common, viable framework to interpret the emission from all three gamma-ray
binaries.",2006-05-11T11:15:55Z
Reionisation scenarios and the temperature of the IGM,"We examine the temperature structure of the IGM due to the passage of
individual ionisation fronts using a radiative transfer (RT) code coupled to a
particle-mesh (PM) N-body code. Multiple simulations were performed with
different spectra of ionising radiation: a power law (goes as nu^{-0.5}),
miniquasar, starburst, and a time-varying spectrum that evolves from a
starburst spectrum to a power law. The RT is sufficiently resolved in time and
space to correctly model both the ionisation state and the temperature across
the ionisation front. We find the post-ionisation temperature of the reionised
intergalactic medium (IGM) is sensitive to the spectrum of the source of
ionising radiation, which may be used to place strong constraints on the nature
of the sources of reionisation. Radiative transfer effects also produce large
fluctuations in the HeII to HI number density ratio eta. The spread in values
is smaller than measured, except for the time-varying spectrum. For this case,
the spread evolves as the spectral nature of the ionising background changes.
Large values for eta are found in partially ionised HeII as the power-law
spectrum begins to dominate the starburst, suggesting that the large eta values
measured may be indicating the onset of the HeII reionisation epoch.",2006-05-12T13:34:37Z
R3 fluids,"With regard to large-scale astrophysical systems, the current paper deals
with (i) formulation of tensor virial equations from the standpoint of
analytical mechanics; (ii) investigation on the role of systematic and random
motions for virial equilibrium configurations; (iii) extent to which systematic
and random motions are equivalent in changing a fluid shape. The tensor virial
equations are formulated using analytical mechanics, and the self
potential-energy tensor is shown to be symmetric. The role of systematic and
random motions in collisionless, ideal, self-gravitating fluids, is analysed in
detail including radial and tangential velocity dispersion on the equatorial
plane. R3 fluids are defined as ideal, self-gravitating fluids in virial
equilibrium, with systematic rotation around a principal axis of inertia, and
ihe related virial equations are formulated. A unified theory of systematic and
random motions is developed for R3 fluids, taking into consideration imaginary
rotation. The effect of random motion excess is shown to be equivalent to an
additional real or imaginary rotation, respectively, inducing flattening or
elongation. R3 fluids are found to admit adjoint configurations with isotropic
random velocity distribution. Further constraints are established on the amount
of random velocity anisotropy along the principal axes, for triaxial
configurations. A necessary condition is formulated for the occurrence of
bifurcation points from axisymmetric to triaxial configurations in virial
equilibrium, which is independent of the anisotropy parameters. In the special
case of homeoidally striated Jacobi ellipsoid, some previously known results
are reproduced.",2006-07-27T05:54:25Z
"Supernova remnant energetics and magnetars: no evidence in favour of
  millisecond proto-neutron stars","It is generally accepted that Anomalous X-ray Pulsars (AXPs) and Soft
Gamma-ray Repeaters (SGRs) are magnetars, i.e. neutron stars with extremely
high surface magnetic fields ($B > 10^{14}$ G). The origin of these high
magnetic fields is uncertain, but a popular hypothesis is that magnetars are
born with an initial spin period not much exceeding the convective overturn
time (~3ms), which results in a powerful dynamo action, amplifying the seed
magnetic field to $> ~10^{15}$ G. Part of this rotation energy is then expected
to power the supernova through rapid magnetic braking. It is therefore possible
that magnetars creation is accompanied by supernovae that are an order of
magnitude more energetic than normal supernovae, provided their initial spin
period is ~1 ms. However, we list here evidence that the explosion energies of
these supernova remnants associated with AXPs and SGRs -- Kes 73 (AXP 1E
1841-045), CTB 109 (AXP 1E2259+586) and N49 (SGR 0526-66) -- are close to the
canonical supernova explosion energy of $10^{51}$~erg, suggesting an initial
spin period of > ~5ms.
  We therefore do not find evidence that magnetars are formed from rapidly
rotating proto-neutron stars, allowing for the possibility that they descend
from stellar progenitor with high magnetic field cores, and we discuss the
merits of both formation scenarios.
  In an appendix we describe the analysis of XMM-Newton observations of Kes 73
and N49 used to derive the explosion energies for these remnants.",2006-04-09T20:59:08Z
"Comparison of the Ultra-High Energy Cosmic Ray Flux Observed by AGASA,
  HiRes and Auger","The current measurements of the cosmic ray energy spectrum at ultra-high
energies ($\text{E}>10^{19}$ eV) are characterized by large systematic errors
and poor statistics. In addition, the experimental results of the two
experiments with the largest published data sets, AGASA and HiRes, appear to be
inconsistent with each other, with AGASA seeing an unabated continuation of the
energy spectrum even at energies beyond the GZK cutoff energy at $10^{19.6}$
eV. Given the importance of the related astrophysical questions regarding the
unknown origin of these highly energetic particles, it is crucial that the
extent to which these measurements disagree be well understood. Here we
evaluate the consistency of the two measurements for the first time with a
model-independent method that accounts for the large statistical and systematic
errors of current measurements. We further compare the AGASA and HiRes spectra
with the recently presented Auger spectrum. The method directly compares two
measurements, bypassing the introduction of theoretical models for the shape of
the energy spectrum. The inconsistency between the observations is expressed in
terms of a Bayes Factor, a standard statistic defined as the ratio of a
separate parent source hypothesis to a single parent source hypothesis.
Application to the data shows that the two-parent hypothesis is disfavored. We
expand the method to allow comparisons between an experimental flux and that
predicted by any model.",2006-06-14T14:31:47Z
"Radio and X-ray Properties of Relativistic Beaming Models for
  Ultra-Luminous X-ray Sources","We calculate the broadband radio--X-ray spectra predicted by microblazar and
microquasar models for Ultra-Luminous X-ray sources (ULXs), exploring the
possibility that their dominant power-law component is produced by a
relativistic jet, even at near-Eddington mass accretion rates. We do this by
first constructing a generalized disk--jet theoretical framework in which some
fraction of the total accretion power Pa is efficiently removed from the
accretion disk by a magnetic torque responsible for jet formation. Thus, for
different black hole masses, mass accretion rates and magnetic coupling
strength, we self-consistently calculate the relative importance of the
modified disk spectrum, as well as the overall jet emission due to synchrotron
and Compton processes. In general, transferring accretion power to a jet makes
the disk fainter and cooler than a standard disk at the same mass accretion
rate; this may explain why the soft spectral component appears less prominent
than the dominant power-law component in most bright ULXs. We show that the
apparent X-ray luminosity and spectrum predicted by the microquasar model are
consistent with the observed properties of most ULXs. We predict that the radio
synchrotron jet emission is too faint to be detected at the typical threshold
of radio surveys to date. This is consistent with the high rate of
non-detections over detections in radio counterpart searches. Conversely, we
conclude that the observed radio emission found associated with a few ULXs
cannot be due to beamed synchrotron emission from a relativistic jet.",2006-06-29T03:30:48Z
"XMM-Newton observation of the Be/neutron star system RX J0146.9+6121: a
  soft X-ray excess in a low luminosity accreting pulsar","We report on the XMM-Newton observation of the Be/neutron star X-ray binary
system RX J0146.9+6121, a long period (~ 23 m) pulsar in the NGC 663 open
cluster. The X-ray luminosity decreased by a factor two compared to the last
observation carried out in 1998, reaching a level of ~ 10^34 erg/s, the lowest
ever observed in this source. The spectral analysis reveals the presence of a
significant excess at low energies over the main power-law spectral component.
The soft excess can be described by a black-body spectrum with a temperature of
about 1 keV and an emitting region with a radius of ~ 140 m. Although the
current data do not permit to ascertain whether the soft excess is pulsed or
not, its properties are consistent with emission from the neutron star polar
cap. This is the third detection of a soft excess in a low luminosity (~ 10^34
erg/s) pulsar, the other being X Per and 3A 0535+262, suggesting that such
spectral component, observed up to date in higher luminosity systems, is a
rather common feature of accreting X-ray pulsars. The results on these three
sources indicate that, in low luminosity systems, the soft excess tends to have
a higher temperature and a smaller surface area than in the high luminosity
ones.",2006-04-10T08:25:18Z
"Swift, RXTE, and INTEGRAL observation of Swift J1922.7-1716","We report the results of analyzing Swift, RossiXTE, and INTEGRAL data of
Swift J1922.7-1716, a likely transient X-ray source discovered by Swift/BAT.
Both the fast variability measured by the RXTE/PCA and the combined Swift/XRT,
RXTE/PCA, and INTEGRAL/ISGRI (0.5-100 keV) energy spectrum suggest that the
system is a neutron-star low-mass X-ray binary or a black-hole candidate at low
accretion levels. The non-simultaneous spectra are consistent with the same
spectral shape and flux, suggesting little variability over the period July to
October 2005, but the analysis of archival INTEGRAL data shows that the source
was not detected in 2003-2004, suggesting a transient or strongly variable
behavior.",2006-07-11T14:01:06Z
"Angular distribution of satellite galaxies from the Sloan Digital Sky
  Survey Data Release 4","We explore the angular distribution of two samples of satellite galaxies
orbiting isolated hosts extracted from the Sloan Digital Sky Survey Data
Release 4. We find a clear alignment of the satellites along the major axis of
their hosts when restricting the analysis to red hosts. The anisotropy is most
pronounced for red satellites of red hosts. We find that the distribution of
the satellites about blue, isolated hosts is consistent with isotropy. We show
that under the assumption that the true, underlying distribution of satellites
of blue hosts exhibits the same anisotropy as the satellites of red hosts, the
sample of blue hosts is too small to measure this anisotropy at a
statistically-significant level. The anisotropy that we detect for satellites
about red primaries is independent of the projected radius. In particular, it
is evident at large projected distances from primaries (300 < r_p < 500 kpc).",2006-07-07T18:15:36Z
"Astrometric Detection of Terrestrial Planets in the Habitable Zones of
  Nearby Stars with SIM PlanetQuest","SIM PlanetQuest (Space Interferometry Mission) is a space-borne Michelson
interferometer for precision stellar astrometry, with a nine meter baseline,
currently slated for launch in 2015. One of the principal science goals is the
astrometric detection and orbit characterization of terrestrial planets in the
habitable zones of nearby stars. Differential astrometry of the target star
against a set of reference stars lying within a degree will allow measurement
of the target star's reflex motion with astrometric accuracy of 1
micro-arcsecond in a single measurement.
  We assess SIM's capability for detection (as opposed to characterization by
orbit determination) of terrestrial planets in the habitable zones of nearby
solar-type stars. We compare SIM's performance on target lists optimized for
the SIM and Terrestrial Planet Finder Coronograph (TPF-C) missions. Performance
is quantified by three metrics: minimum detectable planet mass, number and mass
distribution of detected planets, and completeness of detections in each mass
range. Finally, we discuss the issue of confidence in detections and
non-detections, and show how information from SIM's planet survey can enable
TPF to increase its yield of terrestrial planets.",2006-03-24T18:16:35Z
"Evolution of Photosynthesis and Biospheric Oxygenation Contingent Upon
  Nitrogen Fixation?","How photosynthesis by Precambrian cyanobacteria oxygenated Earth's biosphere
remains incompletely understood. Here it is argued that the oxic transition,
which took place between approximately 2.3 and 0.5 Gyr ago, required a great
proliferation of cyanobacteria, and this in turn depended on their ability to
fix nitrogen via the nitrogenase enzyme system. However, the ability to fix
nitrogen was not a panacea, and the rate of biospheric oxygenation may still
have been affected by nitrogen constraints on cyanobacterial expansion.
Evidence is presented for why cyanobacteria probably have a great need for
fixed nitrogen than other prokaryotes, underscoring the importance of their
ability to fix nitrogen. The connection between nitrogen fixation and the
evolution of photosynthesis is demonstrated by the similarities between
nitrogenase and enzymes critical for the biosynthesis of (bacterio)chlorophyll.
It is hypothesized that biospheric oxygenation would not have occurred if the
emergence of cyanobacteria had not been preceded by the evolution of nitrogen
fixation, and if these organisms had not also acquired the ability to fix
nitrogen at the beginning of or very early in their history. The evolution of
nitrogen fixation also appears to have been a precondition for the evolution of
(bacterio)chlorophyll-based photosynthesis. Given that some form of chlorophyll
is obligatory for true photosynthesis, and its light absorption and chemical
properties make it a ""universal pigment,"" it may be predicted that the
evolution of nitrogen fixation and photosynthesis are also closely linked on
other Earth- like planets.",2006-05-12T01:12:48Z
On mini-halo encounters with stars,"We study, analytically and numerically, the energy input into dark matter
mini-haloes by interactions with stars. We find that the fractional energy
input in simulations of Plummer spheres agrees well with the impulse
approximation for small and large impact parameters, with a rapid transition
between these two regimes. Using the impulse approximation the fractional
energy input at large impact parameters is fairly independent of the mass and
density profile of the mini-halo, however low-mass mini-haloes experience a
greater fractional energy input in close encounters. We formulate a fitting
function which encodes these results and use it to estimate the disruption
timescales of mini-haloes, taking into account the stellar velocity dispersion
and mass distribution. For mini-haloes with mass M< {\cal O}(10^{-7} M_{\odot}
on typical orbits which pass through the disc, we find that the estimated
disruption timescales are independent of mini-halo mass, and are of order the
age of the Milky Way. For more massive mini-haloes the estimated disruption
timescales increase rapidly with increasing mass.",2006-04-06T17:17:56Z
"Spitzer IRS spectra of a large sample of Seyfert galaxies: a variety of
  infrared SEDs in the local AGN population","We are conducting a large observing program with the Spitzer Space Telescope
to determine the mid-to-far infrared spectral energy distributions of a
well-defined sample of 87 nearby, 12 micron-selected Seyfert galaxies. In this
paper we present the results of IRS low-resolution spectroscopy of a
statistically representative subsample of 51 of the galaxies (59%), with an
analysis of the continuum shapes and a comparison of the Seyfert types. We find
that the spectra clearly divide into groups based on their continuum shapes and
spectral features. Some spectral features are clearly related to a starburst
contribution to the IR spectrum, while the mechanisms producing observed
power-law continuum shapes, attributed to an AGN component, may be dust or
non-thermal emission. The infrared spectral types appear to be related to the
Seyfert types. Principal component analysis results suggest that the relative
contribution of starburst emission may be the dominant cause of variance in the
observed spectra. We find that Sy 1's have higher ratios of IR/radio emission
than Sy 2's, as predicted by the unified model if the torus is optically thick
in the mid-IR. However, smooth-density torus models predict a much larger
difference between type 1's and 2's than observed in our sample. Our
observations may be consistent with clumpy torus models containing a steep
radial distribution of optically thick dense clumps. (Abridged)",2006-04-10T21:56:15Z
"Mass spectrum of primordial black holes from inflationary perturbation
  in the Randall-Sundrum braneworld: a limit on blue spectra","The mass spectrum of the primordial black holes formed by density
perturbation in the radiation-dominated era of the Randall-Sundrum type-2
cosmology is given. The spectrum coincides with standard four-dimensional one
on large scales but the deviation is apparent on smaller scales. The mass
spectrum is initially softer than standard four-dimensional one, while after
accretion during the earliest era it becomes harder than that. We also show
expected extragalactic diffuse photon background spectra varying the initial
perturbation power-law power spectrum and give constraints on the blue spectra
and/or the reheating temperature. The most recent observations on the small
scale density perturbation from WMAP, SDSS and Lyman-\alpha Forest are used.
What we get are interpreted as constraints on the smaller scale inflation on
the brane connected to the larger one at the scale of Lyman-\alpha Forest. If
we set the bulk curvature radius to be 0.1 mm and assume the reheating
temperature is higher than 10^6 GeV, the scalar spectral index from the smaller
scale inflation is constrained to be n \lesssim 1.3. Typically, the constraints
are tighter than standard four-dimensional one, which is also revised by us
using the most recent observations.",2006-03-19T00:01:40Z
Limit on the Neutrino Mass from the WMAP Three Year Data,"We derive an upper limit on the neutrino mass from the WMAP three-year data
alone by employing a deterministic minimisation method based on a grid search
in multi-parameter space. Assuming the flat LCDM model with power-law adiabatic
perturbations, we find the sum of m_nu < 2.0 eV in agreement with the result of
the WMAP team. This result, the limit being nearly the same as that from the
WMAP first-year data, means that the fundamental limit on the neutrino mass
obtainable from the cosmic microwave background alone is already nearly met, as
anticipated from the previous analysis. We also clarify the role of the
polarisation data in deriving the limit on the neutrino mass.",2006-05-15T14:50:14Z
"Luminosity functions for galaxies and quasars in the Spitzer Wide-Area
  Infrared Extra-galactic (SWIRE) Legacy survey","We construct rest-frame luminosity functions at 3.6, 4.5, 5.8, 8 and 24
microns over the redshift range 0<z<2 for galaxies and 0<z<4 for optical QSOs,
using optical and infrared data from the Spitzer Wide-area InfraRed
Extragalactic survey. The 3.6 and 4.5 micron galaxy LFs show evidence for
moderate positive luminosity evolution up to z~1.5, consistent with the passive
ageing of evolved stellar populations. Their comoving luminosity density was
found to evolve passively, gradually increasing out to z~0.5-1 but flattening,
or even declining, at higher redshift. Conversely, the 24 micron galaxy LF,
which is more sensitive to obscured star formation and/or AGN activity,
undergoes strong positive evolution, with the derived IR energy density and SFR
density proportional to (1+z)^gamma with gamma=4.5^{+0.7}_{-0.6} and the
majority of this evolution occurring since z~1. Optical QSOs, however, show
positive luminosity evolution in all bands, out to the highest redshifts
(3<z<4). Modelling as L* proportional to (1+z)^gamma gave
gamma=1.3^{+0.1}_{-0.1} at 3.6 micron, gamma=1.0^{+0.1}_{-0.1} at 4.5 micron
and stronger evolution at the longer wavelengths (5.8, 8 and 24 micron), of
gamma~3. Comparison of the galaxy LFs to predictions from a semi-analytic model
based on CDM indicate that an IMF skewed towards higher mass star formation in
bursts compared to locally is preferred. As a result the currently inferred
massive star formation rates in distant sub-mm sources may require substantial
downwards revision.",2006-05-11T20:31:19Z
Adaptive Optics Imaging Survey of Luminous Infrared Galaxies,"We present high resolution imaging observations of a sample of previously
unidentified far-infrared galaxies at z < 0.3. The objects were selected by
cross-correlating the IRAS Faint Source Catalog with the VLA FIRST catalog and
the HST Guide Star Catalog to allow for adaptive optics observations. We found
two new ULIGs (with L_FIR equal to or greater than 10^{12} L_sun) and 19 new
LIGs (with L_FIR equal to or greater than 10^{11} L_sun). Twenty of the
galaxies in the sample were imaged with either the Lick or Keck adaptive optics
systems in H or K'. Galaxy morphologies were determined using the two
dimensional fitting program GALFIT and the residuals examined to look for
interesting structure. The morphologies reveal that at least 30% are involved
in tidal interactions, with 20% being clear mergers. An additional 50% show
signs of possible interaction. Line ratios were used to determine powering
mechanism; of the 17 objects in the sample showing clear emission lines - four
are active galactic nuclei and seven are starburst galaxies. The rest exhibit a
combination of both phenomena.",2006-03-15T19:59:12Z
Remarks on Rapid vs. Slow Star Formation,"We discuss problems with some observational estimates indicating long
protostellar core lifetimes and large stellar age spreads in molecular clouds.
We also point out some additional observational constraints which suggest that
protostellar cores do not have long lifetimes before collapsing. For external
galaxies, we argue that the widths of spiral arms does not imply a long
star-formation process, since the formation of massive stars will disrupt
molecular clouds, move material around, compress it in other regions which
produce new star-forming clouds. Thus, it seems unavoidable that this cyclical
process will result in an extended period of enhanced star formation, which
does not represent the survival time of any individual molecular cloud. We
argue that the rapid star formation indicated observationally is also easier to
understand theoretically than the traditional scenario of slow quasi-static
contraction with ambipolar diffusion.",2006-05-10T17:59:58Z
"Structure of pair winds from compact objects with application to
  emission from bare strange stars","We present the results of numerical simulations of stationary, spherically
outflowing, electron-positron pair winds, with total luminosities in the range
10^{34}- 10^{42} ergs/s. In the concrete example described here, the wind
injection source is a hot, bare, strange star, predicted to be a powerful
source of electron-positron pairs created by the Coulomb barrier at the quark
surface. We find that photons dominate in the emerging emission, and the
emerging photon spectrum is rather hard and differs substantially from the
thermal spectrum expected from a neutron star with the same luminosity. This
might help distinguish the putative bare strange stars from neutron stars.",2006-06-25T11:07:21Z
"Chemical Evolution of the Galactic Bulge as Derived from High-Resolution
  Infrared Spectroscopy of K and M Red Giants","We present chemical abundances in K and M red-giant members of the Galactic
bulge derived from high-resolution infrared spectra obtained with the Phoenix
spectrograph on Gemini-South. The elements studied are carbon, nitrogen,
oxygen, sodium, titanium, and iron. The evolution of C and N abundances in the
studied red-giants show that their oxygen abundances represent the original
values with which the stars were born. Oxygen is a superior element for probing
the timescale of bulge chemical enrichment via [O/Fe] versus [Fe/H]. The
[O/Fe]-[Fe/H] relation in the bulge does not follow the disk relation, with
[O/Fe] values falling above those of the disk. Titanium also behaves similarly
to oxygen with respect to iron. Based on these elevated values of [O/Fe] and
[Ti/Fe] extending to large Fe abundances, it is suggested that the bulge
underwent a more rapid chemical enrichment than the halo. In addition, there
are declines in both [O/Fe] and [Ti/Fe] in those bulge targets with the largest
Fe abundances, signifying another source affecting chemical evolution: perhaps
Supernovae of Type Ia. Sodium abundances increase dramatically in the bulge
with increasing metallicity, possibly reflecting the metallicity dependant
yields from supernovae of Type II, although Na contamination from H-burning in
intermediate mass stars cannot be ruled out.",2006-07-17T19:36:59Z
"Interacting Vector-like Dark Energy, the First and Second Cosmological
  Coincidence Problems","One of the puzzles of the dark energy problem is the (first) cosmological
coincidence problem, namely, {\em why does our universe begin the accelerated
expansion recently? why are we living in an epoch in which the dark energy
density and the dust matter energy density are comparable?} On the other hand,
cosmological observations hint that the equation-of-state parameter (EoS) of
dark energy crossed the phantom divide $w_{de}=-1$ in the near past. Many dark
energy models whose EoS can cross the phantom divide have been proposed.
However, to our knowledge, these models with crossing the phantom divide only
provide the possibility that $w_{de}$ can cross -1. They do not answer another
question, namely, {\em why crossing the phantom divide occurs recently?} Since
in many existing models whose EoS can cross the phantom divide, $w_{de}$
undulates around -1 randomly, {\em why are we living in an epoch $w_{de}<-1$?}
This can be regarded as the second cosmological coincidence problem. In this
work, the cosmological evolution of the vector-like dark energy interacting
with background perfect fluid is investigated. We find that the first and
second cosmological coincidence problems can be alleviated at the same time in
this scenario.",2006-03-02T15:54:10Z
"Statistical Study of the Reconnection Rate in Solar Flares Observed with
  YOHKOH/SXT","We report a statistical study of flares observed with the Soft X-ray
Telescope (SXT) onboard Yohkoh in the year of 2000. We measure physical
parameters of 77 flares, such as the temporal scale, the size, and the magnetic
flux density and find that the sizes of flares tend to be distributed more
broadly as the GOES class becomes weaker and that there is a lower limit of
magnetic flux density that depends on the GOES class. We also examine the
relationship between these parameters and find weak correlation between
temporal and spatial scales of flares. We estimate reconnection inflow
velocity, coronal Alfven velocity, and reconnection rate using above observed
values. The inflow velocities are distributed from a few km/s to several tens
km/s and the Alfven velocities in the corona are in the range from 10^3 to 10^4
km/s. Hence the reconnection rate is 10^-3 - 10^-2. We find that the
reconnection rate in a flare tends to decrease as the GOES class of the flare
increases. This value is within one order of magnitude from the theoretical
maximum value predicted by the Petschek model, although the dependence of the
reconnection rate on the magnetic Reynolds number tends to be stronger than
that in the Petschek model.",2006-05-30T07:58:39Z
Heavy Element Abundances in Giant Stars of 47 Tuc,"This research forms part of an investigation into heavy element abundances in
Asymptotic Giant Branch (AGB) stars in various stellar environments. Seven
giant stars in the southern globular cluster 47 Tuc have been observed using
the Anglo-Australian Telescope. Abundances for five s- and r- process elements
have been determined: the light s-process elements, Y and Zr; the heavy
s-process elements, La and Nd; and the r-process element Eu. Mean enhancements
in the light s-process, [ls/Fe], of ~+0.6 dex and heavy s-process elements,
[hs/Fe], of ~+0.3 dex were determined for all the giant stars. There was no
statistically significant difference between the abundances determined for the
Red Giant Branch (RGB) and AGB stars in this study. The results for the RGB
stars differ from those obtained by a number of previous studies. However,
because of the similar abundance results obtained for the AGB and RGB stars in
this study we believe this provides evidence for previous enrichment of the
material from which these stars formed.",2006-05-21T20:40:01Z
Fe II Emission in 14 Low-Redshift Quasars: I - Observations,"We present the spectra of 14 quasars with a wide coverage of rest wavelengths
from 1000 to 7300 A. The redshift ranges from z = 0.061 to 0.555 and the
luminosity from M_{B} = -22.69 to -26.32. We describe the procedure of
generating the template spectrum of Fe II line emission from the spectrum of a
narrow-line Seyfert 1 galaxy I Zw 1 that covers two wavelength regions of
2200-3500 A and 4200-5600 A. Our template Fe II spectrum is semi-empirical in
the sense that the synthetic spectrum calculated with the CLOUDY
photoionization code is used to separate the Fe II emission from the Mg II
line. The procedure of measuring the strengths of Fe II emission lines is
twofold; (1) subtracting the continuum components by fitting models of the
power-law and Balmer continua in the continuum windows which are relatively
free from line emissions, and (2) fitting models of the Fe II emission based on
the Fe II template to the continuum-subtracted spectra. From 14 quasars, we
obtained the Fe II fluxes in five wavelength bands, the total flux of Balmer
continuum, and the fluxes of Mg II, Halpha, and other emission lines, together
with the full width at half maxima (FWHMs) of these lines. Regression analysis
was performed by assuming a linear relation between any two of these
quantities. Eight correlations were found with a confidence level higher than
99%. The fact that six of these eight are related to FWHM or M_{BH} may imply
that M_{BH} is a fundamental quantity that controls Gamma or the spectral
energy distribution (SED) of the incident continuum, which in turn controls the
Fe II emission. Furthermore, it is worthy of noting that Fe II(O1)/Fe II(U1) is
found to tightly correlate with Fe II(O1)/Mg II, but not with Fe II(U1)/Mg II.",2006-06-02T04:18:52Z
"A search for distant radio galaxies from SUMSS and NVSS: III. radio
  spectral energy distributions and the z-alpha correlation","This is the third in a series of papers that present observations and results
for a sample of 76 ultra-steep-spectrum radio sources designed to find galaxies
at high redshift. Here we present multi-frequency radio observations, from the
Australia Telescope Compact Array, for a subset of 37 galaxies from the sample.
Matched resolution observations at 2.3, 4.8 and 6.2GHz are presented for all
galaxies, with the z<2 galaxies additionally observed at 8.6 and 18GHz. New
angular size constraints are reported for 19 sources based on high resolution
4.8 and 6.2GHz observations. Functional forms for the rest-frame spectral
energy distributions are derived: 89% of the sample is well characterised by a
single power law, whilst the remaining 11% show some flattening toward higher
frequencies: not one source shows any evidence for high frequency steepening.
We discuss the implications of this result in light of the empirical
correlation between redshift and spectral index seen in flux limited samples of
radio galaxies. Finally, a new physical mechanism to explain the redshift --
spectral index correlation is posited: extremely steep spectrum radio galaxies
in the local universe usually reside at the centres of rich galaxy clusters. We
argue that if a higher fraction of radio galaxies, as a function of redshift,
are located in environments with densities similar to nearby rich clusters,
then this could be a natural interpretation for the correlation. We briefly
outline our plans to pursue this line of investigation.",2006-06-20T05:54:35Z
Hard X-ray emission from the Galactic ridge,"We present results of a study of the Galactic ridge X-ray emission (GRXE) in
hard X-rays performed with the IBIS telescope aboard INTEGRAL. The imaging
capabilities of this coding aperture telescope make it possible to account for
the flux from bright Galactic point sources whereas the wide field of view
permits to collect large flux from the underlying GRXE. Extensive study of the
IBIS/ISGRI detector background allowed us to construct a model that predicts
the detector count rate with $\sim1-2$% accuracy in the energy band 17-60 keV.
The derived longitude and latitude profiles of the ridge emission are in good
agreement with the Galactic distribution of stars obtained from infrared
observations. This, along with the measured hard X-ray spectrum of the Galactic
ridge emission strongly indicates its stellar origin. The derived unit stellar
mass emissivity of the ridge in the energy band 17-60 keV, $(0.9 - 1.2)\times
10^{27}$\lummass (assuming a bulge mass of $1-1.3 \times 10^{10} M_\odot$)
agrees with that of local (in the Solar neigborhood) accreting magnetic white
dwarf binaries - dominant contributors to the GRXE at these energies. In
addition, the shape of the obtained GRXE spectrum can be used to determine the
average mass of white dwarfs in such systems in the Galaxy as $\sim0.5
M_{\sun}$. The total hard X-ray luminosity of the GRXE is $L_{\rm 17-60 keV}
=(3.7\pm0.2)\times10^{37}$\lum in the 17--60 keV band. At energies 70--200 keV
no additional contribution to the total emission of the Galaxy apart from the
detected point sources is seen.",2006-05-17T16:17:11Z
Seeing the sky through Hubble's eye: The COSMOS SkyWalker,"Large, high-resolution space-based imaging surveys produce a volume of data
that is difficult to present to the public in a comprehensible way. While
megapixel-sized images can still be printed out or downloaded via the World
Wide Web, this is no longer feasible for images with 10^9 pixels (e.g., the
Hubble Space Telescope Advanced Camera for Surveys [ACS] images of the Galaxy
Evolution from Morphology and SEDs [GEMS] project) or even 10^10 pixels (for
the ACS Cosmic Evolution Survey [COSMOS]). We present a Web-based utility
called the COSMOS SkyWalker that allows viewing of the huge ACS image data set,
even through slow Internet connections. Using standard HTML and JavaScript, the
application successively loads only those portions of the image at a time that
are currently being viewed on the screen. The user can move within the image by
using the mouse or interacting with an overview image. Using an astrometrically
registered image for the COSMOS SkyWalker allows the display of calibrated
world coordinates for use in science. The SkyWalker ""technique"" can be applied
to other data sets. This requires some customization, notably the slicing up of
a data set into small (e.g., 256^2 pixel) subimages. An advantage of the
SkyWalker is the use of standard Web browser components; thus, it requires no
installation of any software and can therefore be viewed by anyone across many
operating systems.",2006-07-23T22:16:16Z
