Title,Abstract,Published Date
"Determining the Properties and Evolution of Red Galaxies from the Quasar
  Luminosity Function","(Abridged) We study the link between quasars and the red galaxy population
using a model for the self-regulated growth of supermassive black holes in
mergers involving gas-rich galaxies. Using a model for quasar lifetimes and
evolution motivated by hydrodynamical simulations of galaxy mergers, we
de-convolve the observed quasar luminosity function at various redshifts to
determine the rate of formation of black holes of a given final mass.
Identifying quasar activity with the formation of spheroids in the framework of
the merger hypothesis, this enables us to deduce the corresponding rate of
formation of spheroids with given properties as a function of redshift. This
allows us to predict, for the red galaxy population, the distribution of galaxy
velocity dispersions, the mass function, mass density, star formation rates,
the luminosity function in many observed wavebands (NUV, U, B, V, R, I, J, H,
K), the total red galaxy number density and luminosity density, the
distribution of colors as a function of magnitude and velocity dispersion for
several different wavebands, the distribution of mass to light ratios vs. mass,
the luminosity-size relations, and the typical ages and distribution of ages
(formation redshifts) as a function of both mass and luminosity. For each of
these quantities, we predict the evolution from redshift z=0-6. Each of our
predictions agrees well with existing observations, without the addition of
tunable parameters; the essential observational inputs come from the observed
quasar luminosity function. These predictions are skewed by several orders of
magnitude if we adopt simpler, traditional models of quasar lifetimes in which
quasars turn on/off or follow simple exponential light curves, instead of the
more complicated evolution implied by our simulations.",2005-08-05T20:07:35Z
"The Chandra High Energy Transmission Grating: Design, Fabrication,
  Ground Calibration and Five Years in Flight","Details of the design, fabrication, ground and flight calibration of the High
Energy Transmission Grating, HETG, on the Chandra X-ray Observatory are
presented after five years of flight experience. Specifics include the theory
of phased transmission gratings as applied to the HETG, the Rowland design of
the spectrometer, details of the grating fabrication techniques, and the
results of ground testing and calibration of the HETG. For nearly six years the
HETG has operated essentially as designed, although it has presented some
subtle flight calibration effects.",2005-07-01T19:52:20Z
Brief history of the metal accumulation in the intracluster medium,"We use models of the rates of Type Ia supernovae (SNe Ia) and core-collapse
supernovae, built in such a way that both are consistent with recent
observational constraints at z<1.6 and can reproduce the measured cosmic star
formation rate, to recover the history of the metals accumulation in the
intra-cluster medium. We show that these SN rates, in unit of SN number per
comoving volume and rest-frame year, provide on average a total amount of Iron
that is marginally consistent with the value measured in galaxy clusters in the
redshift range 0-1, and a relative evolution with redshift that is in agreement
with the observational constraints up to z~1.2. Moreover, we verify that the
predicted metals to Iron ratios reproduce the measurements obtained in nearby
clusters through X-ray analysis, implying that (1) about half of the Iron mass
and >75 per cent of the Nickel mass observed locally are produced by SN Ia
ejecta, (2) the SN Ia contribution to the metal budget decreases steeply with
redshift and by z~1 is already less than half of the local amount and (3) a
transition in the abundance ratios relative to the Iron is present between
redshifts ~0.5 and 1.4, with core-collapse SN products becoming dominant at
higher redshifts.",2005-06-13T14:31:24Z
Measurement of core-shifts with astrometric multi-frequency calibration,"VLBI is unique, among the space geodetic techniques, in its contribution to
defining and maintaining the International Celestial Reference Frame, providing
precise measurements of coordinates of extragalactic radiosources. The quest
for increasing accuracy of VLBI geodetic products has lead to a deeper revision
of all aspects that might introduce errors in the analysis. The departure of
the observed sources from perfect, stable, compact and achromatic celestial
targets falls within this category. This paper is concerned with the impact of
unaccounted frequency-dependent position shifts of source cores in the analysis
of dual-band S/X VLBI geodesy observations, and proposes a new method to
measure them. The multi-frequency phase transfer technique developed and
demonstrated by Middelberg et al. (2005) increases the high frequency coherence
times of VLBI observations, using the observations at a lower frequency. Our
proposed SOURCE/FREQUENCY PHASE REFERENCING method endows it with astrometric
applications by adding a strategy to estimate the ionospheric contributions.
Here we report on the first successful application to measure the core shift of
the quasar 1038+528 A at S and X-bands, and validate the results by comparison
with those from standard phase referencing techniques. In this particular case,
and in general in the cm-wavelength regime, both methods are equivalent.
Moreover the proposed method opens a new horizon with targets and fields
suitable for high precision astrometric studies with VLBI, especially at high
frequencies where severe limitations imposed by the rapid fluctuations in the
troposphere prevent the use of standard phase referencing techniques.",2005-05-23T14:07:29Z
"Discovery of 10 micron silicate emission in quasars. Evidence of the AGN
  unification scheme","According to the unified scheme, AGN are surrounded by a dust-torus, and the
observed diversity of AGN properties results from the different orientations
relative to our line of sight. The strong resonance of silicate dust at 10
micron is therefore, as expected, seen in absorption towards many type-2 AGN.
In type-1 AGN, it should be seen in emission because the hot inner surface of
the dust torus becomes visible. However, this has not been observed so far,
thus challenging the unification scheme or leading to exotic modifications of
the dust-torus model. Here we report the discovery of the 10 micron silicate
feature in emission in two luminous quasars with the Infrared Spectrograph of
the Spitzer Space Telescope.",2005-04-12T08:12:47Z
"The origin of HE0107-5240 and the production of O and Na in extremely
  metal-poor stars","We elaborate the binary scenario for the origin of HE0107-5240, the most
metal-poor star yet observed ([Fe/H] = -5.3), using current knowledge of the
evolution of extremely metal-poor stars. From the observed C/N value, we
estimate the binary separation and period. Nucleosynthesis in a helium
convective zone into which hydrogen has been injected allows us to discuss the
origin of surface O and Na as well as the abundance distribution of s-process
elements. We can explain the observed abundances of 12C, 13C, N, O, and Na and
predict future observations to validate the Pop III nature of HE0107-5240.",2005-04-25T15:27:42Z
"Submillimetre photometry of X-ray absorbed QSOs: their formation and
  evolutionary status","We present an analysis of the submillimetre/X-ray properties of 19 X-ray
absorbed, Compton-thin quasi-stellar objects (QSOs) selected to have
luminosities and redshifts which represent the peak of cosmic QSO activity.
i.e. ~L* objects at 1<z<3. Of these, we present new data for 11 objects not
previously observed at submillimetre wavelengths and additional data for a
further 3. The detection rate is 42 per cent, much higher than typically
reported for samples of QSOs. Detection statistics show (at the 3-4 sigma
level) that this sample of absorbed QSOs has a higher submillimetre output than
a matched sample of unabsorbed QSOs. We argue that the far-infrared luminosity
is produced by massive star formation. In this case, the correlation found
between far-infrared luminosity and redshift can be interpreted as cosmological
evolution of the star-formation rate in the QSO host galaxies. Since the
submillimetre luminous phase is confined to z>1.5, the high star formation
rates are consistent with a scenario in which the QSOs evolve to become local
luminous elliptical galaxies.
  Combining these results with previously published data for X-ray unabsorbed
QSOs and submillimetre-selected galaxies we propose the following evolutionary
sequence: the forming galaxy is initially far-infrared luminous but X-ray weak
similar to the sources discovered by the Submillimetre Common-User Bolometer
Array; as the black hole and spheroid grow with time a point is reached when
the central QSO becomes powerful enough to terminate the star formation and
eject the bulk of the fuel supply (the Compton-thin absorbed QSO phase); this
transition is followed by a period of unobscured QSO activity which
subsequently declines to leave a quiescent spheroidal galaxy.",2005-03-29T12:22:22Z
The Masses of the Orion Proplyds from Submillimeter Dust Emission,"We have imaged the 880 micron continuum emission from the ""proplyds"" in the
center of the Trapezium Cluster in Orion using the Submillimeter Array with a
beam size 1.5'' FWHM and an rms of 2.7 mJy. Five sources are detected with
fluxes in the range 18 to 38 mJy, which includes dust emission from four
proplyds and ionized gas from theta1 Ori G. The total masses of the detected
proplyds derived from their dust emission range from 0.013 to 0.024 Msun
assuming a dust temperature of 20 K and mass opacity of 0.03 cm^2/g. The
eighteen other proplyds within the field-of-view were not formally detected
individually, but by combining the fluxes measured at their locations, an
average flux of 1.1mJy was determined for them on a statistical basis,
corresponding to a mass of 8e-4 Msun. The four detected proplyds have
sufficient disk mass bound to their central stars to form planetary systems on
the scale of our Solar System.",2005-06-10T03:45:17Z
"To see or not to see a Bow Shock: Identifying Bow Shocks with H-Alpha
  Allsky Surveys","OB-stars have the highest luminosities and strongest stellar winds of all
stars, which enables them to interact strongly with their surrounding ISM, thus
creating bow shocks. These offer us an ideal opportunity to learn more about
the ISM. They were first detected and analysed around runaway OB-stars using
the IRAS allsky survey by van Buren et al. (1995). Using the geometry of such
bow shocks information concerning the ISM density and its fluctuations can be
gained from such infrared observations. As to help to improve the bow shock
models, additional observations at other wavelengths, e.g. H-Alpha, are most
welcome. However due to their low velocity these bow shocks have a size of ~1
degrees, and could only be observed as a whole with great difficulties. In the
light of the new H-Alpha allsky surveys (SHASSA/VTSS) this is no problem any
more. We developed different methods to detect bow shocks, e.g. the improved
determination of their symmetry axis with radial distance profiles. Using two
H-Alpha-allsky surveys (SHASSA/VTSS), we searched for bow shocks and compared
the different methods. From our sample we conclude, that the correlation
between the direction of both proper motion and the symmetry axis determined
with radial distance profile is the most promising detection method. We found
eight bow shocks around HD 17505, HD 24430, HD 48099, HD 57061, HD 92206, HD
135240, HD 149757, and HD 158186 from 37 candidates taken from van Buren et al.
(1995). Additionally to the traditional determination of ISM parameters using
the standoff distance of the bow shock, another approach was chosen, using the
thickness of the bow-shock layer. Both methods lead to the same results,
yielding densities (~1 cm^{-3}) and the maximal temperatures (~10^4 K), that
fit well to the up-to-date picture of the Warm Ionised Medium.",2005-05-05T14:05:46Z
"H-alpha Imaging of Early-type (Sa-Sab) Spiral Galaxies II. Global
  Properties","New results, based on one of the most comprehensive H-alpha imaging surveys
of nearby Sa-Sab spirals completed to date, reveals early-type spirals to be a
diverse group of galaxies that span a wide range in massive star formation
rates. While the majority of Sa-Sab galaxies in our sample are forming stars at
a modest rate, a significant fraction (~29%) exhibit star formation rates
greater than 1 M(solar/yr), rivaling the most prolifically star forming
late-type spirals. A similar diversity is apparent in the star formation
history of Sa-Sab spirals as measured by their H-alpha equivalent widths.
Consistent with our preliminary results presented in the first paper in this
series, we find giant HII regions (L(H-alpha)>10^{39}erg/s) in the disks of 37%
of early-type spirals. We suspect that recent minor mergers or past
interactions are responsible for the elevated levels of H-alpha emission and
perhaps, for the presence of giant HII regions in these galaxies.",2005-06-02T20:55:41Z
A variability study of the Seyfert 2 galaxy NGC 6300 with XMM-Newton,"We present the results of timing analysis of the XMM-Newton observation of
the Seyfert 2 galaxy NGC 6300. The hard X-ray spectrum above 2 keV consists of
a Compton-thin-absorbed power law, as is often seen in Seyfert 2 galaxies. We
clearly detected rapid time variability on a time scale of about 1000 s from
the light curve above 2 keV. The excess variance of the time variability
(sigma2_RMS) is calculated to be ~0.12, and the periodogram of the light curve
is well represented by a power law function with a slope of 1.75. In contrast
with previous results from Seyfert 2 nuclei, these variability characteristics
are consistent with those of Seyfert 1 galaxies. This consistency suggests that
NGC 6300 has a similar black hole mass and accretion properties as Seyfert 1
galaxies. Using the relation between time variability and central black hole
mass by Hayashida et al. (1998), the black hole mass of NGC 6300 is estimated
to be ~2.8x10^5 Mo. Taking uncertainty of this method into account, the black
hole mass is less than 10^7 Mo. Taking the bolometric luminosity of 3.3x10^43
erg/s into consideration, this yields an accretion rate of > 0.03 of the
Eddington value, and comparable with estimates from Seyfert 1 galaxies using
this method. The time variability analysis suggests that NGC 6300 actually has
a Seyfert 1 nucleus obscured by a thick matter, and more generally provides a
new pillar of support for the unified model of Seyfert galaxies based on
obscuration.",2005-07-20T07:12:31Z
"Optical Spectroscopy of the Surface Population of the rho Ophiuchi
  Molecular Cloud: The First Wave of Star Formation","We present the results of optical spectroscopy of 139 stars obtained with the
Hydra multi-object spectrograph. The objects extend over a 1.3 square degree
area surrounding the main cloud of the rho Oph complex. The objects were
selected from narrowband images to have H alpha in emission. Using the presence
of strong H alpha emission, lithium absorption, location in the
Hertzsprung-Russell diagram, or previously reported x-ray emission, we were
able to identify 88 objects as young stars associated with the cloud. Strong H
alpha emission was confirmed in 39 objects with line widths consistent with
their origin in magnetospheric accretion columns. Two of the strongest
emission-line objects are young, x-ray emitting brown dwarf candidates with M8
spectral types. Comparisons of the bolometric luminosities and effective
temperatures with theoretical models suggest a medianage for this population of
2.1 Myr which is signifcantly older than the ages derived for objects in the
cloud core. It appears that these stars formed contemporaneously with low mass
stars in the Upper Scorpius subgroup, likely triggered by massive stars in the
Upper-Centaurus subgroup.",2005-06-10T22:01:57Z
The cooling of shock-compressed primordial gas,"We find that at redshifts z > 10, HD line cooling allows strongly-shocked
primordial gas to cool to the temperature of the cosmic microwave background
(CMB). This temperature is the minimum value attainable via radiative cooling.
Provided that the abundance of HD, normalized to the total number density,
exceeds a critical level of ~ 10^{-8}, the CMB temperature floor is reached in
a time which is short compared to the Hubble time. We estimate the
characteristic masses of stars formed out of shocked primordial gas in the wake
of the first supernovae, and resulting from the mergers of dark matter haloes
during hierarchical structure formation to be ~ 10 M_{solar}. In addition, we
show that cooling by HD enables the primordial gas in relic H II regions to
cool to temperatures considerably lower than those reached via H_2 cooling
alone. We confirm that HD cooling is unimportant in cases where the primordial
gas does not go through an ionized phase, as in the formation process of the
very first stars in z ~ 20 minihaloes of mass ~ 10^{6} M_{solar}.",2005-05-14T00:24:33Z
The MAGIC Experiment and Its First Results,"With its diameter of 17m, the MAGIC telescope is the largest Cherenkov
detector for gamma ray astrophysics. It is sensitive to photons above an energy
of 30 GeV. MAGIC started operations in October 2003 and is currently taking
data. This report summarizes its main characteristics, its rst results and its
potential for physics.",2005-03-24T13:55:06Z
"Measuring the halo mass of MgII absorbers from their cross-correlation
  with Luminous Red Galaxies","We study the cross-correlation between 716 MgII quasar absorption systems and
about 100,000 Luminous Red Galaxies (LRGs) selected from the Sloan Digital Sky
Survey Data Release 3 in the redshift range 0.4<z<0.8. The MgII systems were
selected to have 2796 & 2803 rest-frame equivalent widths greater than 1.0 \AA
and identifications confirmed by the FeII 2600 or MgI 2852 lines. Over
co-moving scales 0.2--13/h Mpc, the MgII--LRG cross-correlation has an
amplitude 0.69+/-0.09 times that of the LRG--LRG auto-correlation. Since LRGs
have halo-masses of 10^{13} \msun, this strong cross-correlation implies that
the absorber host-galaxies have halo-masses 1--2 times 10^{12} \msun.",2005-04-19T14:56:22Z
"Searching for merger debris in the Galactic halo: Chemodynamical
  evidence based on local blue HB stars","We report on the discovery of a group of local A-type blue horizontal-branch
(HBA) stars moving in a prograde, comet-like orbit with very similar kinematics
and abundances. This serendipitously discovered group contains 5 or 6 local HBA
stars venturing very close to the Galactic centre; their [Fe/H] is around -1.7,
and they seem to present minimum scatter in at least Mg, Si, Ti, Fe, Al, and Cr
abundances. This ``Cometary Orbit Group'' (COG) was found while we were testing
a new method to detect the debris associated with the merger of smaller,
specific protogalactic entities into our galaxy. The method is primarily
intended to identify field HBA stars with similar kinematics and detailed,
multi-species abundance patterns as seen among members of a surviving remnant
(e.g., omega Centauri). Quite possibly, the COG is the remnant, on a highly
decayed orbit, of a merging event that took place in the relatively remote past
(i.e., at least one revolution ago).",2005-07-02T00:36:34Z
"FIRST-based survey of Compact Steep Spectrum sources, II. MERLIN and VLA
  observations of Medium-sized Symmetric Objects","A new sample of candidate Compact Steep Spectrum (CSS) sources that are much
weaker than the CSS source prototypes has been selected from the VLA FIRST
catalogue. MERLIN `snapshot' observations of the sources at 5 GHz indicate that
six of them have an FR II-like morphology, but are not edge-brightened as is
normal for Medium-sized Symmetric Objects (MSOs) and FR IIs. Further
observations of these six sources with the VLA at 4.9 GHz and MERLIN at 1.7
GHz, as well as subsequent full-track observations with MERLIN at 5 GHz of what
appeared to be the two sources of greatest interest are presented. The results
are discussed with reference to the established evolutionary model of CSS
sources being young but in which not all of them evolve to become old objects
with extended radio structures. A lack of stable fuelling in some of them may
result in an early transition to a so-called coasting phase so that they fade
away instead of growing to become large-scale objects. It is possible that one
of the six sources (1542+323) could be labelled as a prematurely `dying' MSO or
a `fader'.",2005-05-20T11:33:57Z
X-ray obscuration and obscured AGN in the local universe,"In this paper we discuss the X-ray properties of 49 local (z<0.035) Seyfert 2
galaxies with HST/WFC2 high-resolution optical coverage. It includes the
results of 26 still unpublished Chandra and XMM-Newton observations, which
yield 25 (22) new X-ray detections in the 0.5-2 keV (2-10 keV) energy band. Our
sample covers a range in the 2-10 keV observed flux from 3x10^{-11} to
6x10^{-15} erg cm$^{-2}$ s$^{-1}$. The percentage of the objects which are
likely obscured by Compton-thick matter (column density, N_H>1.6x10^{24}
atoms/cm/cm) is ~50%, and reaches ~80% for log(F_{2-10})<12.3. Hence, K-alpha
fluorescent iron lines with large Equivalent Width (EW > 0.6 keV) are common in
our sample (6 new detections at a confidence level >2 sigma). They are
explained as due to reflection off the illuminated side of optically thick
material. We confirm a correlation between the presence of a ~100-pc scale
nuclear dust in the WFC2 images and Compton-thin obscuration. We interpret this
correlation as due to the large covering fraction of gas associated with the
dust lanes following an idea originally proposed by Malkan et al. 1998, and
Matt 2000). The X-ray spectra of highly obscured AGN invariably present a
prominent soft excess emission above the extrapolation of the hard X-ray
component. This soft component can account for a very large fraction of the
overall X-ray energy budget. As this component is generally unobscured - and
therefore likely produced in extended gas structures - it may lead to a severe
underestimation of the nuclear obscuration in z~1 absorbed AGN, if standard
X-ray colors are used to classify them. As a by-product of our study, we report
the discovery of a soft X-ray, luminous (~7x10^{40} erg/s) halo embedding the
interacting galaxy pair Mkn266.",2005-08-11T16:37:28Z
Dynamics of the Solar Magnetic Network: Two-dimensional MHD Simulations,"The aim of this work is to identify the physical processes that occur in the
network and contribute to its dynamics and heating. We model the network as
consisting of individual flux tubes with a non-potential field structure that
are located in intergranular lanes. With a typical horizontal size of 200 km at
the base of the photosphere, they expand upward and merge with their neighbors
at a height of about 600 km. Above a height of approximately 1000 km the
magnetic field starts to become uniform.
  Waves are generated in this medium by means of motions at the lower boundary.
We focus on transverse driving, which generates both fast and slow waves within
a flux tube and acoustic waves at the interface of the tube and the field-free
medium. The acoustic waves at the interface are due to compression of the gas
on one side of the flux tube and expansion on the other. These waves travel
upward along the two sides of the (2D) flux tube and enter it, where they
become longitudinal waves. For impulsive excitation with a time constant of 120
s, we find that a dominant feature is the creation of vortical motions that
propagate upward. We have identified an efficient mechanism for the generation
of longitudinal waves and shock formation in the chromospheric part of the flux
concentration. We examine some broad implications of our results.",2005-03-24T08:16:57Z
"Supernova Neutrino-Effects on R-Process Nucleosynthesis in Black Hole
  Formation","Stars with a wide range of masses provide a variety of production sites for
intermediate-to-heavy mass elements. Very massive stars with mass $\geq 8
M_{\odot}$ culminate their evolution by supernova explosions which are presumed
to be the most viable candidate astrophysical sites of r-process
nucleosynthesis. If the models for the supernova r-process are correct, then
nucleosynthesis results could also pose a significant constraint on the remnant
of supernova explosions, $i.e.$ neutron star or black hole. In the case of very
massive core collapse, a remnant stellar black hole is thought to be formed.
Intense neutrino flux from the neutronized core and the neutrino sphere might
suddenly cease during the Kelvin-Helmholtz cooling phase because of the black
hole formation. It is interesting to explore observable consequences of such a
neutrino flux truncation. Arguments have recently been given in the literature
that even the neutrino mass may be determined from the time delay of deformed
neutrino energy spectrum after the cease of neutrino ejection (neutrino cutoff
effect). Here, we study the expected theoretical response of the r-process
nucleosynthesis to the neutrino cutoff effect in order to look for another
independent signature of this phenomenon. We found a sensitive response of the
r-process yield if the neutrino cutoff occurs after the critical time when the
expanding materials in the neutrino-driven wind drop out of the Nuclear
Statistical Equilibrium (NSE). The r-process nucleosynthesis yields change
maximally if the cutoff occurs during the r-process. Using this result,
connected with future detection of the time-variation of SN neutrino spectrum,
we are able to identify when the black hole formation occurs in the course of
SN collapse.",2005-06-05T08:25:21Z
Intergalactic HeII absorption towards QSO 1157+3143,"We report the discovery of a further line of sight allowing detection of HeII
Ly alpha absorption by the intergalactic medium. A HST/STIS survey of 32 bright
z ~ 3 quasars selected from the Hamburg Quasar Surveys yielded one detection
toward QSO 1157+3143 (z ~ 3, B ~ 17). A 10 orbit follow-up spectrum reveals a
UV spectrum significantly supressed by two intervening Lyman limit systems at
z=2.77 and 2.94, but with the continuum flux recovering sufficiently shortward
of ~ 1700 A to allow study of the HeII absorption spectrum in the redshift
range 2.75 < z < 2.97. The absorption is characterized by alternating voids and
dense filament structures seen in both HeII and HI. Attempts to model the HeII
opacity in terms of HI Ly alpha forest absorption are not successful in the
voids, suggesting that HeII reionization is not complete between z=2.77 and
2.97 or that an optically thin Lyman limit system with z ~ 0.3 is responsible
for the additional opacity.",2005-07-07T16:21:31Z
"Search for Point-Like Sources of Cosmic Rays with Energies above 10^18.5
  eV in the HiRes-I Monocular Data-Set","We report the results of a search for point-like deviations from isotropy in
the arrival directions of ultra-high energy cosmic rays in the northern
hemisphere. In the monocular data set collected by the High-Resolution Fly's
Eye, consisting of 1,525 events with energy exceeding 10^18.5 eV, we find no
evidence for point-like excesses. We place 90% c.l. upper limits less than or
equal to 0.8 cosmic rays/km^2yr on the flux from such sources as a function of
position in the sky.",2005-07-28T12:50:00Z
"A first look with Chandra at SGR 1806-20 after the Giant Flare:
  significant spectral softening and rapid flux decay","We report on the results of a ~30 ks Chandra pointing of the soft gamma-ray
repeater SGR 1806-20, the first X-ray observation with high spectral resolution
performed after the 2004 December 27 Giant Flare. The source was found in a
bursting active phase and with a significantly softer spectrum than that of the
latest observations before the Giant Flare. The observed flux in the 2-10 keV
range was ~2.2 x10^-11 erg/s/cm^2, about 20% lower than that measured three
months before the event. This indicates that, although its giant flare was ~100
times more intense than those previously observed in two other soft gamma-ray
repeaters, the post flare X-ray flux decay of SGR 1806-20 has been much faster.
The pulsed fraction was about 3%, a smaller value than that observed before the
flare. We discuss the different properties of the post-flare evolution of SGR
1806-20 in comparison to those of SGR 1900+14 and interpret the results as a
strong evidence that a magnetospheric untwisting occurred (or is occurring)
after the Giant Flare.",2005-05-10T14:33:32Z
"A Unique Detector for Proton Decay and Neutrino Oscillations Study
  (LANNDD) for a Usa Dusel","We discuss the major scientific issues of the search for proton decay to
$10^{35}$ years lifetime and search for CP violation with a VLBL superbeam
(~2000 km distance). The 100 kT LANNDD liquid Argon TPC is well matched to
these goals. We describe the progress in the R&D program for the detector as
well as the possible location in an underground laboratory in the USA called
DUSEL.",2005-06-22T18:31:43Z
"Anisotropic cosmological models with non-minimally coupled magnetic
  field","Motivated by the structure of one-loop vacuum polarization effects in curved
spacetime we discuss a non-minimal extension of the Einstein-Maxwell equations.
This formalism is applied to Bianchi I models with magnetic field. We obtain
several exact solutions of the non-minimal system including those which
describe an isotropization process. We show that there are inflationary
solutions in which the cosmological constant is determined by the non-minimal
coupling parameters. Furthermore, we find an isotropic de Sitter solution
characterized by a ""screening"" of the magnetic field as a consequence of the
non-minimal coupling.",2005-04-10T10:34:43Z
"The effect of MHD turbulence on massive protoplanetary disk
  fragmentation","Massive disk fragmentation has been suggested to be one of the mechanisms
leading to the formation of giant planets. While it has been heavily studied in
quiescent hydrodynamic disks, the effect of MHD turbulence arising from the
magnetorotational instability (MRI) has never been investigated. This paper
fills this gap and presents 3D numerical simulations of the evolution of
locally isothermal, massive and magnetized disks. In the absence of magnetic
fields, a laminar disk fragments and clumps are formed due to the effect of
self--gravity. Although they disapear in less than a dynamical timescale in the
simulations because of the limited numerical resolution, various diagnostics
suggest that they should survive and form giant planets in real disks. When the
disk is magnetized, it becomes turbulent at the same time as gravitational
instabilities develop. At intermediate resolution, no fragmentation is observed
in these turbulent models, while a large number of fragments appear in the
equivalent hydrodynamical runs. This is because MHD turbulence reduces the
strength of the gravitational instability. As the resolution is increased, the
most unstable wavelengths of the MRI are better resolved and small scale
angular momentum transport starts to play a role: fragments are found to form
in massive and turbulent disks in that case. All of these results indicate that
there is a complicated interaction between gravitational instabilities and MHD
turbulence that influences disk fragmentation processes.",2005-06-09T20:00:34Z
Discovery of fourteen new ZZ Cetis with SOAR,"We report the discovery of fourteen new ZZ Cetis with the 4.1m Southern
Astrophysical Research telescope, at Cerro Pachon, in Chile. The candidates
were selected from the SDSS (Sloan Digital Sky Survey) DA white dwarf stars
with Teff obtained from the optical spectra fit, inside the ZZ Ceti instability
strip. Considering these stars are multi-periodic pulsators and the pulsations
propagate to the nucleus of the star, they carry information on the structure
of the star and evolution of the progenitors. The ZZ Cetis discovered till 2003
are mainly within 100 pc from the Sun, and probe only the solar vicinity. The
recently discovered ones, and those reported here, may sample a distinct
population as they were selected mainly perpendicular to the galactic disk and
cover a distance up to ~400pc.",2005-07-20T20:20:15Z
Where Are The M Dwarf Disks Older Than 10 Million Years?,"We present 11.7-micron observations of nine late-type dwarfs obtained at the
Keck I 10-meter telescope in December 2002 and April 2003. Our targets were
selected for their youth or apparent IRAS 12-micron excess. For all nine
sources, excess infrared emission is not detected. We find that stellar wind
drag can dominate the circumstellar grain removal and plausibly explain the
dearth of M Dwarf systems older than 10 Myr with currently detected infrared
excesses. We predict M dwarfs possess fractional infrared excess on the order
of L_{IR}/L_{*}\sim10^{-6} and this may be detectable with future efforts.",2005-06-07T07:23:20Z
"Self-Sustained Ionization and Vanishing Dead Zones in Protoplanetary
  Disks","We analyze the ionization state of the magnetohydrodynamically turbulent
protoplanetary disks and propose a new mechanism of sustaining ionization.
First, we show that in the quasi-steady state of turbulence driven by
magnetorotational instability in a typical protoplanetary disk with dust
grains, the amount of energy dissipation should be sufficient for providing the
ionization energy that is required for activating magnetorotational
instability. Second, we show that in the disk with dust grains the energetic
electrons that compose electric currents in weakly ionized gas can provide
collisional ionization, depending on the actual saturation state of
magnetorotational turbulence. On the other hand, we show that in the
protoplanetary disks with the reduced effect of dust grains, the turbulent
motion can homogenize the ionization degree, leading to the activation of
magnetorotational instability even in the absence of other ionization
processes. The results in this Letter indicate that most of the regions in
protoplanetary disks remain magnetically active, and we thus require a change
in the theoretical modeling of planet formation.",2005-06-07T03:49:45Z
"2D Simulations of the Line-Driven Instability in Hot-Star Winds: II.
  Approximations for the 2D Radiation Force","We present initial attempts to include the multi-dimensional nature of
radiation transport in hydrodynamical simulations of the small-scale structure
that arises from the line-driven instability in hot-star winds. Compared to
previous 1D or 2D models that assume a purely radial radiation force, we seek
additionally to treat the lateral momentum and transport of diffuse
line-radiation, initially here within a 2D context. A key incentive is to study
the damping effect of the associated diffuse line-drag on the dynamical
properties of the flow, focusing particularly on whether this might prevent
lateral break-up of shell structures at scales near the lateral Sobolev angle
of ca. $1^{\rm o}$. We first explore nonlinear simulations that cast the
lateral diffuse force in the simple, local form of a parallel viscosity.
Second, to account for the lateral mixing of radiation associated with the
radial driving, we next explore models in which the radial force is azimuthally
smoothed over a chosen scale. Third, to account for both the lateral line-drag
and the lateral mixing in a more self-consistent way, we explore further a
method first proposed by Owocki (1999), which uses a restricted 3-ray approach
that combines a radial ray with two oblique rays set to have an impact
parameter $p < R_{\ast}$ within the stellar core. From numerical simulations,
we find that, compared to equivalent 1-ray simulations, the high-resolution
3-ray models show systematically a much higher lateral coherence.... (Full
abstract in paper)",2005-03-23T21:17:05Z
"Precision measurement of cosmic magnification from 21 cm emitting
  galaxies","We show how precision lensing measurements can be obtained through the
lensing magnification effect in high redshift 21cm emission from galaxies.
Normally, cosmic magnification measurements have been seriously complicated by
galaxy clustering. With precise redshifts obtained from 21cm emission line
wavelength, one can correlate galaxies at different source planes, or exclude
close pairs to eliminate such contaminations.
  We provide forecasts for future surveys, specifically the SKA and CLAR. SKA
can achieve percent precision on the dark matter power spectrum and the galaxy
dark matter cross correlation power spectrum, while CLAR can measure an
accurate cross correlation power spectrum. The neutral hydrogen fraction was
most likely significantly higher at high redshifts, which improves the number
of observed galaxies significantly, such that also CLAR can measure the dark
matter lensing power spectrum. SKA can also allow precise measurement of
lensing bispectrum.",2005-04-25T18:36:37Z
Very High Energy Cosmic Rays and Their Interactions,"The investigation of high energy cosmic rays and their interactions is a very
active field of research. This article summarizes the progress made during the
last years as reflected by the contributions to the XIII International
Symposium on Very High Energy Cosmic Ray Interactions held in Pylos, Greece.",2005-04-15T18:24:57Z
Water Masers Toward Ultracompact HII Regions,"We present a survey in the 6_{16}-5_{23} rotational water transition toward
33 galactic ultracompact HII regions. Maser emission is detected toward 18 of
these sources; two are new detections. High quality spectra are provided for
all 18 sources. We discuss the detection rate of this survey and the
correlation of various maser properties with other physical parameters. In
addition, we report wide-bandwidth (316 km/s), moderate-resolution (~ 3'')
water maser observations of the HH80-81 region. We report the first detection
of water maser emission at the approximate velocity of the molecular core. This
emission is coincident with the extreme tip of the thermal jet, and
well-removed from the much stronger and well-known maser emission at the
position of VLA-3.",2005-07-01T20:07:44Z
